Trade Date,Index,Trade Start,Trade End,Delivery Start,Delivery End,Index Price,Price Currency,Duration,Traded Volume,Total Traded Volume,Traded Volume Unit,Alternate Volume,Total Alternate Volume,Trades In Index,Last Update Time,Component Type,Settle State
2022-09-29,ICE NGX AB-NIT Same Day Index (5A),2022-09-29,2022-09-29 23:59:59,2022-09-29,2022-09-29,4.5814,CAD,1.0,869300.0,869300.0,GJ,,,196.0,2022-09-30 02:15:09,Index,Settled
2022-09-30,ICE NGX AB-NIT Same Day Index (5A),2022-09-30,2022-09-30 23:59:59,2022-09-30,2022-10-02,4.6856,CAD,1.0,396700.0,1190100.0,GJ,,,88.0,2022-10-01 02:15:00,Index,Settled
2022-10-01,ICE NGX AB-NIT Same Day Index (5A),2022-09-30,2022-09-30 23:59:59,2022-09-30,2022-10-02,4.6856,CAD,1.0,396700.0,1190100.0,GJ,,,88.0,2022-10-01 02:15:02,Index,Settled
2022-10-02,ICE NGX AB-NIT Same Day Index (5A),2022-09-30,2022-09-30 23:59:59,2022-09-30,2022-10-02,4.6856,CAD,1.0,396700.0,1190100.0,GJ,,,88.0,2022-10-01 02:15:16,Index,Settled
2022-10-03,ICE NGX AB-NIT Same Day Index (5A),2022-10-03,2022-10-03 23:59:59,2022-10-03,2022-10-03,4.1404,CAD,1.0,666200.0,666200.0,GJ,,,198.0,2022-10-04 02:15:03,Index,Settled
2022-10-04,ICE NGX AB-NIT Same Day Index (5A),2022-10-04,2022-10-04 23:59:59,2022-10-04,2022-10-04,5.4824,CAD,1.0,773700.0,773700.0,GJ,,,202.0,2022-10-05 02:15:02,Index,Settled
2022-10-05,ICE NGX AB-NIT Same Day Index (5A),2022-10-05,2022-10-05 23:59:59,2022-10-05,2022-10-05,5.3989,CAD,1.0,827500.0,827500.0,GJ,,,200.0,2022-10-06 02:15:03,Index,Settled
2022-10-06,ICE NGX AB-NIT Same Day Index (5A),2022-10-06,2022-10-06 23:59:59,2022-10-06,2022-10-06,5.0317,CAD,1.0,566000.0,566000.0,GJ,,,144.0,2022-10-07 02:15:02,Index,Settled
2022-10-07,ICE NGX AB-NIT Same Day Index (5A),2022-10-07,2022-10-07 23:59:59,2022-10-07,2022-10-10,4.1988,CAD,1.0,295600.0,1182400.0,GJ,,,77.0,2022-10-08 02:15:01,Index,Settled
2022-10-08,ICE NGX AB-NIT Same Day Index (5A),2022-10-07,2022-10-07 23:59:59,2022-10-07,2022-10-10,4.1988,CAD,1.0,295600.0,1182400.0,GJ,,,77.0,2022-10-08 02:15:01,Index,Settled
2022-10-09,ICE NGX AB-NIT Same Day Index (5A),2022-10-07,2022-10-07 23:59:59,2022-10-07,2022-10-10,4.1988,CAD,1.0,295600.0,1182400.0,GJ,,,77.0,2022-10-08 02:15:03,Index,Settled
2022-10-10,ICE NGX AB-NIT Same Day Index (5A),2022-10-07,2022-10-07 23:59:59,2022-10-07,2022-10-10,4.1988,CAD,1.0,295600.0,1182400.0,GJ,,,77.0,2022-10-08 02:15:05,Index,Settled
2022-10-11,ICE NGX AB-NIT Same Day Index (5A),2022-10-11,2022-10-11 23:59:59,2022-10-11,2022-10-11,0.2736,CAD,1.0,1149900.0,1149900.0,GJ,,,288.0,2022-10-12 02:15:02,Index,Settled
2022-10-12,ICE NGX AB-NIT Same Day Index (5A),2022-10-12,2022-10-12 23:59:59,2022-10-12,2022-10-12,1.0936,CAD,1.0,991000.0,991000.0,GJ,,,279.0,2022-10-13 02:15:03,Index,Settled
2022-10-13,ICE NGX AB-NIT Same Day Index (5A),2022-10-13,2022-10-13 23:59:59,2022-10-13,2022-10-13,3.0854,CAD,1.0,743900.0,743900.0,GJ,,,219.0,2022-10-14 02:15:11,Index,Settled
2022-10-14,ICE NGX AB-NIT Same Day Index (5A),2022-10-14,2022-10-14 23:59:59,2022-10-14,2022-10-16,3.0283,CAD,1.0,711400.0,2134200.0,GJ,,,181.0,2022-10-15 02:15:01,Index,Settled
2022-10-15,ICE NGX AB-NIT Same Day Index (5A),2022-10-14,2022-10-14 23:59:59,2022-10-14,2022-10-16,3.0283,CAD,1.0,711400.0,2134200.0,GJ,,,181.0,2022-10-15 02:15:02,Index,Settled
2022-10-16,ICE NGX AB-NIT Same Day Index (5A),2022-10-14,2022-10-14 23:59:59,2022-10-14,2022-10-16,3.0283,CAD,1.0,711400.0,2134200.0,GJ,,,181.0,2022-10-15 02:15:12,Index,Settled
2022-10-17,ICE NGX AB-NIT Same Day Index (5A),2022-10-17,2022-10-17 23:59:59,2022-10-17,2022-10-17,1.0437,CAD,1.0,901400.0,901400.0,GJ,,,266.0,2022-10-18 02:15:02,Index,Settled
2022-10-18,ICE NGX AB-NIT Same Day Index (5A),2022-10-18,2022-10-18 23:59:59,2022-10-18,2022-10-18,3.0531,CAD,1.0,774400.0,774400.0,GJ,,,196.0,2022-10-19 02:15:03,Index,Settled
2022-10-19,ICE NGX AB-NIT Same Day Index (5A),2022-10-19,2022-10-19 23:59:59,2022-10-19,2022-10-19,2.1823,CAD,1.0,1337100.0,1337100.0,GJ,,,339.0,2022-10-20 02:15:02,Index,Settled
2022-10-20,ICE NGX AB-NIT Same Day Index (5A),2022-10-20,2022-10-20 23:59:59,2022-10-20,2022-10-20,0.3297,CAD,1.0,883200.0,883200.0,GJ,,,250.0,2022-10-21 02:15:02,Index,Settled
2022-10-21,ICE NGX AB-NIT Same Day Index (5A),2022-10-21,2022-10-21 23:59:59,2022-10-21,2022-10-23,2.5963,CAD,1.0,708200.0,2124600.0,GJ,,,179.0,2022-10-22 02:15:01,Index,Settled
2022-10-22,ICE NGX AB-NIT Same Day Index (5A),2022-10-21,2022-10-21 23:59:59,2022-10-21,2022-10-23,2.5963,CAD,1.0,708200.0,2124600.0,GJ,,,179.0,2022-10-22 02:15:02,Index,Settled
2022-10-23,ICE NGX AB-NIT Same Day Index (5A),2022-10-21,2022-10-21 23:59:59,2022-10-21,2022-10-23,2.5963,CAD,1.0,708200.0,2124600.0,GJ,,,179.0,2022-10-22 02:15:10,Index,Settled
2022-10-24,ICE NGX AB-NIT Same Day Index (5A),2022-10-24,2022-10-24 23:59:59,2022-10-24,2022-10-24,1.6856,CAD,1.0,952700.0,952700.0,GJ,,,266.0,2022-10-25 02:15:02,Index,Settled
2022-10-25,ICE NGX AB-NIT Same Day Index (5A),2022-10-25,2022-10-25 23:59:59,2022-10-25,2022-10-25,3.0462,CAD,1.0,816500.0,816500.0,GJ,,,241.0,2022-10-26 02:15:02,Index,Settled
2022-10-26,ICE NGX AB-NIT Same Day Index (5A),2022-10-26,2022-10-26 23:59:59,2022-10-26,2022-10-26,4.3036,CAD,1.0,921800.0,921800.0,GJ,,,242.0,2022-10-27 02:15:02,Index,Settled
2022-10-27,ICE NGX AB-NIT Same Day Index (5A),2022-10-27,2022-10-27 23:59:59,2022-10-27,2022-10-27,0.8467,CAD,1.0,1193800.0,1193800.0,GJ,,,291.0,2022-10-28 02:15:02,Index,Settled
2022-10-28,ICE NGX AB-NIT Same Day Index (5A),2022-10-28,2022-10-28 23:59:59,2022-10-28,2022-10-30,1.9326,CAD,1.0,908200.0,2724600.0,GJ,,,218.0,2022-10-29 02:15:01,Index,Settled
2022-10-29,ICE NGX AB-NIT Same Day Index (5A),2022-10-28,2022-10-28 23:59:59,2022-10-28,2022-10-30,1.9326,CAD,1.0,908200.0,2724600.0,GJ,,,218.0,2022-10-29 02:15:01,Index,Settled
2022-10-30,ICE NGX AB-NIT Same Day Index (5A),2022-10-28,2022-10-28 23:59:59,2022-10-28,2022-10-30,1.9326,CAD,1.0,908200.0,2724600.0,GJ,,,218.0,2022-10-29 02:15:10,Index,Settled
2022-10-31,ICE NGX AB-NIT Same Day Index (5A),2022-10-31,2022-10-31 23:59:59,2022-10-31,2022-10-31,7.2973,CAD,1.0,2616500.0,2616500.0,GJ,,,557.0,2022-11-01 02:15:02,Index,Settled
2022-11-01,ICE NGX AB-NIT Same Day Index (5A),2022-11-01,2022-11-01 23:59:59,2022-11-01,2022-11-01,5.2082,CAD,1.0,1317200.0,1317200.0,GJ,,,313.0,2022-11-02 02:15:04,Index,Settled
2022-11-02,ICE NGX AB-NIT Same Day Index (5A),2022-11-02,2022-11-02 23:59:59,2022-11-02,2022-11-02,5.3429,CAD,1.0,1416600.0,1416600.0,GJ,,,339.0,2022-11-03 02:15:04,Index,Settled
2022-11-03,ICE NGX AB-NIT Same Day Index (5A),2022-11-03,2022-11-03 23:59:59,2022-11-03,2022-11-03,5.256,CAD,1.0,1401300.0,1401300.0,GJ,,,289.0,2022-11-04 02:15:03,Index,Settled
2022-11-04,ICE NGX AB-NIT Same Day Index (5A),2022-11-04,2022-11-04 23:59:59,2022-11-04,2022-11-06,3.0255,CAD,1.0,1030900.0,3092700.0,GJ,,,200.0,2022-11-05 02:15:00,Index,Settled
2022-11-05,ICE NGX AB-NIT Same Day Index (5A),2022-11-04,2022-11-04 23:59:59,2022-11-04,2022-11-06,3.0255,CAD,1.0,1030900.0,3092700.0,GJ,,,200.0,2022-11-05 02:15:02,Index,Settled
2022-11-06,ICE NGX AB-NIT Same Day Index (5A),2022-11-04,2022-11-04 23:59:59,2022-11-04,2022-11-06,3.0255,CAD,1.0,1030900.0,3092700.0,GJ,,,200.0,2022-11-05 02:15:15,Index,Settled
2022-11-07,ICE NGX AB-NIT Same Day Index (5A),2022-11-07,2022-11-07 23:59:59,2022-11-07,2022-11-07,5.6244,CAD,1.0,1068800.0,1068800.0,GJ,,,245.0,2022-11-08 02:15:03,Index,Settled
2022-11-08,ICE NGX AB-NIT Same Day Index (5A),2022-11-08,2022-11-08 23:59:59,2022-11-08,2022-11-08,5.4485,CAD,1.0,1031700.0,1031700.0,GJ,,,247.0,2022-11-09 02:15:03,Index,Settled
2022-11-09,ICE NGX AB-NIT Same Day Index (5A),2022-11-09,2022-11-09 23:59:59,2022-11-09,2022-11-09,5.1319,CAD,1.0,682600.0,682600.0,GJ,,,173.0,2022-11-10 02:15:03,Index,Settled
2022-11-10,ICE NGX AB-NIT Same Day Index (5A),2022-11-10,2022-11-10 23:59:59,2022-11-10,2022-11-13,5.1114,CAD,1.0,453200.0,1812800.0,GJ,,,116.0,2022-11-11 02:15:01,Index,Settled
2022-11-11,ICE NGX AB-NIT Same Day Index (5A),2022-11-10,2022-11-10 23:59:59,2022-11-10,2022-11-13,5.1114,CAD,1.0,453200.0,1812800.0,GJ,,,116.0,2022-11-11 02:15:02,Index,Settled
2022-11-12,ICE NGX AB-NIT Same Day Index (5A),2022-11-10,2022-11-10 23:59:59,2022-11-10,2022-11-13,5.1114,CAD,1.0,453200.0,1812800.0,GJ,,,116.0,2022-11-11 02:15:02,Index,Settled
2022-11-13,ICE NGX AB-NIT Same Day Index (5A),2022-11-10,2022-11-10 23:59:59,2022-11-10,2022-11-13,5.1114,CAD,1.0,453200.0,1812800.0,GJ,,,116.0,2022-11-11 02:15:05,Index,Settled
2022-11-14,ICE NGX AB-NIT Same Day Index (5A),2022-11-14,2022-11-14 23:59:59,2022-11-14,2022-11-14,5.7616,CAD,1.0,875600.0,875600.0,GJ,,,210.0,2022-11-15 02:15:03,Index,Settled
2022-11-15,ICE NGX AB-NIT Same Day Index (5A),2022-11-15,2022-11-15 23:59:59,2022-11-15,2022-11-15,5.906,CAD,1.0,1130300.0,1130300.0,GJ,,,254.0,2022-11-16 02:15:03,Index,Settled
2022-11-16,ICE NGX AB-NIT Same Day Index (5A),2022-11-16,2022-11-16 23:59:59,2022-11-16,2022-11-16,5.6743,CAD,1.0,673900.0,673900.0,GJ,,,171.0,2022-11-17 02:15:03,Index,Settled
2022-11-17,ICE NGX AB-NIT Same Day Index (5A),2022-11-17,2022-11-17 23:59:59,2022-11-17,2022-11-17,6.2578,CAD,1.0,779100.0,779100.0,GJ,,,177.0,2022-11-18 02:15:12,Index,Settled
2022-11-18,ICE NGX AB-NIT Same Day Index (5A),2022-11-18,2022-11-18 23:59:59,2022-11-18,2022-11-20,6.0919,CAD,1.0,836900.0,2510700.0,GJ,,,203.0,2022-11-19 02:15:01,Index,Settled
2022-11-19,ICE NGX AB-NIT Same Day Index (5A),2022-11-18,2022-11-18 23:59:59,2022-11-18,2022-11-20,6.0919,CAD,1.0,836900.0,2510700.0,GJ,,,203.0,2022-11-19 02:15:01,Index,Settled
2022-11-20,ICE NGX AB-NIT Same Day Index (5A),2022-11-18,2022-11-18 23:59:59,2022-11-18,2022-11-20,6.0919,CAD,1.0,836900.0,2510700.0,GJ,,,203.0,2022-11-19 02:15:04,Index,Settled
2022-11-21,ICE NGX AB-NIT Same Day Index (5A),2022-11-21,2022-11-21 23:59:59,2022-11-21,2022-11-21,6.7305,CAD,1.0,725200.0,725200.0,GJ,,,199.0,2022-11-22 02:15:03,Index,Settled
2022-11-22,ICE NGX AB-NIT Same Day Index (5A),2022-11-22,2022-11-22 23:59:59,2022-11-22,2022-11-22,6.4103,CAD,1.0,874300.0,874300.0,GJ,,,202.0,2022-11-23 02:15:10,Index,Settled
2022-11-23,ICE NGX AB-NIT Same Day Index (5A),2022-11-23,2022-11-23 23:59:59,2022-11-23,2022-11-27,6.5147,CAD,1.0,449200.0,2246000.0,GJ,,,112.0,2022-11-24 02:15:00,Index,Settled
2022-11-24,ICE NGX AB-NIT Same Day Index (5A),2022-11-23,2022-11-23 23:59:59,2022-11-23,2022-11-27,6.5147,CAD,1.0,449200.0,2246000.0,GJ,,,112.0,2022-11-24 02:15:01,Index,Settled
2022-11-25,ICE NGX AB-NIT Same Day Index (5A),2022-11-23,2022-11-23 23:59:59,2022-11-23,2022-11-27,6.5147,CAD,1.0,449200.0,2246000.0,GJ,,,112.0,2022-11-24 02:15:02,Index,Settled
2022-11-26,ICE NGX AB-NIT Same Day Index (5A),2022-11-23,2022-11-23 23:59:59,2022-11-23,2022-11-27,6.5147,CAD,1.0,449200.0,2246000.0,GJ,,,112.0,2022-11-24 02:15:03,Index,Settled
2022-11-27,ICE NGX AB-NIT Same Day Index (5A),2022-11-23,2022-11-23 23:59:59,2022-11-23,2022-11-27,6.5147,CAD,1.0,449200.0,2246000.0,GJ,,,112.0,2022-11-24 02:15:11,Index,Settled
2022-11-28,ICE NGX AB-NIT Same Day Index (5A),2022-11-28,2022-11-28 23:59:59,2022-11-28,2022-11-28,6.4952,CAD,1.0,1064900.0,1064900.0,GJ,,,244.0,2022-11-29 02:15:03,Index,Settled
2022-11-29,ICE NGX AB-NIT Same Day Index (5A),2022-11-29,2022-11-29 23:59:59,2022-11-29,2022-11-29,7.1979,CAD,1.0,1288700.0,1288700.0,GJ,,,289.0,2022-11-30 02:15:03,Index,Settled
2022-11-30,ICE NGX AB-NIT Same Day Index (5A),2022-11-30,2022-11-30 23:59:59,2022-11-30,2022-11-30,7.0509,CAD,1.0,1316100.0,1316100.0,GJ,,,265.0,2022-12-01 02:15:04,Index,Settled
2022-12-01,ICE NGX AB-NIT Same Day Index (5A),2022-12-01,2022-12-01 23:59:59,2022-12-01,2022-12-01,6.0205,CAD,1.0,1032300.0,1032300.0,GJ,,,217.0,2022-12-02 02:15:06,Index,Settled
2022-12-02,ICE NGX AB-NIT Same Day Index (5A),2022-12-02,2022-12-02 23:59:59,2022-12-02,2022-12-04,5.5812,CAD,1.0,694000.0,2082000.0,GJ,,,157.0,2022-12-03 02:15:01,Index,Settled
2022-12-03,ICE NGX AB-NIT Same Day Index (5A),2022-12-02,2022-12-02 23:59:59,2022-12-02,2022-12-04,5.5812,CAD,1.0,694000.0,2082000.0,GJ,,,157.0,2022-12-03 02:15:02,Index,Settled
2022-12-04,ICE NGX AB-NIT Same Day Index (5A),2022-12-02,2022-12-02 23:59:59,2022-12-02,2022-12-04,5.5812,CAD,1.0,694000.0,2082000.0,GJ,,,157.0,2022-12-03 02:15:07,Index,Settled
2022-12-05,ICE NGX AB-NIT Same Day Index (5A),2022-12-05,2022-12-05 23:59:59,2022-12-05,2022-12-05,5.0778,CAD,1.0,857100.0,857100.0,GJ,,,189.0,2022-12-06 02:15:05,Index,Settled
2022-12-06,ICE NGX AB-NIT Same Day Index (5A),2022-12-06,2022-12-06 23:59:59,2022-12-06,2022-12-06,5.0532,CAD,1.0,858900.0,858900.0,GJ,,,210.0,2022-12-07 02:15:05,Index,Settled
2022-12-07,ICE NGX AB-NIT Same Day Index (5A),2022-12-07,2022-12-07 23:59:59,2022-12-07,2022-12-07,4.7935,CAD,1.0,1319800.0,1319800.0,GJ,,,284.0,2022-12-08 02:15:05,Index,Settled
2022-12-08,ICE NGX AB-NIT Same Day Index (5A),2022-12-08,2022-12-08 23:59:59,2022-12-08,2022-12-08,5.0846,CAD,1.0,957700.0,957700.0,GJ,,,208.0,2022-12-09 02:15:05,Index,Settled
2022-12-09,ICE NGX AB-NIT Same Day Index (5A),2022-12-09,2022-12-09 23:59:59,2022-12-09,2022-12-11,5.026,CAD,1.0,779800.0,2339400.0,GJ,,,175.0,2022-12-10 02:15:01,Index,Settled
2022-12-10,ICE NGX AB-NIT Same Day Index (5A),2022-12-09,2022-12-09 23:59:59,2022-12-09,2022-12-11,5.026,CAD,1.0,779800.0,2339400.0,GJ,,,175.0,2022-12-10 02:15:02,Index,Settled
2022-12-11,ICE NGX AB-NIT Same Day Index (5A),2022-12-09,2022-12-09 23:59:59,2022-12-09,2022-12-11,5.026,CAD,1.0,779800.0,2339400.0,GJ,,,175.0,2022-12-10 02:15:07,Index,Settled
2022-12-12,ICE NGX AB-NIT Same Day Index (5A),2022-12-12,2022-12-12 23:59:59,2022-12-12,2022-12-12,6.1984,CAD,1.0,1089500.0,1089500.0,GJ,,,220.0,2022-12-13 02:15:05,Index,Settled
2022-12-13,ICE NGX AB-NIT Same Day Index (5A),2022-12-13,2022-12-13 23:59:59,2022-12-13,2022-12-13,6.5442,CAD,1.0,742000.0,742000.0,GJ,,,165.0,2022-12-14 02:15:05,Index,Settled
2022-12-14,ICE NGX AB-NIT Same Day Index (5A),2022-12-14,2022-12-14 23:59:59,2022-12-14,2022-12-14,6.2894,CAD,1.0,778700.0,778700.0,GJ,,,171.0,2022-12-15 02:15:05,Index,Settled
2022-12-15,ICE NGX AB-NIT Same Day Index (5A),2022-12-15,2022-12-15 23:59:59,2022-12-15,2022-12-15,6.7522,CAD,1.0,905600.0,905600.0,GJ,,,190.0,2022-12-16 02:15:13,Index,Settled
2022-12-16,ICE NGX AB-NIT Same Day Index (5A),2022-12-16,2022-12-16 23:59:59,2022-12-16,2022-12-18,6.2553,CAD,1.0,723400.0,2170200.0,GJ,,,161.0,2022-12-17 02:15:01,Index,Settled
2022-12-17,ICE NGX AB-NIT Same Day Index (5A),2022-12-16,2022-12-16 23:59:59,2022-12-16,2022-12-18,6.2553,CAD,1.0,723400.0,2170200.0,GJ,,,161.0,2022-12-17 02:15:02,Index,Settled
2022-12-18,ICE NGX AB-NIT Same Day Index (5A),2022-12-16,2022-12-16 23:59:59,2022-12-16,2022-12-18,6.2553,CAD,1.0,723400.0,2170200.0,GJ,,,161.0,2022-12-17 02:15:14,Index,Settled
2022-12-19,ICE NGX AB-NIT Same Day Index (5A),2022-12-19,2022-12-19 23:59:59,2022-12-19,2022-12-19,7.3776,CAD,1.0,1188700.0,1188700.0,GJ,,,266.0,2022-12-20 02:15:04,Index,Settled
2022-12-20,ICE NGX AB-NIT Same Day Index (5A),2022-12-20,2022-12-20 23:59:59,2022-12-20,2022-12-20,6.7176,CAD,1.0,1452200.0,1452200.0,GJ,,,294.0,2022-12-21 02:15:05,Index,Settled
2022-12-21,ICE NGX AB-NIT Same Day Index (5A),2022-12-21,2022-12-21 23:59:59,2022-12-21,2022-12-21,7.0887,CAD,1.0,1562200.0,1562200.0,GJ,,,323.0,2022-12-22 02:15:04,Index,Settled
2022-12-22,ICE NGX AB-NIT Same Day Index (5A),2022-12-22,2022-12-22 23:59:59,2022-12-22,2022-12-22,6.9181,CAD,1.0,1620500.0,1620500.0,GJ,,,356.0,2022-12-23 02:15:11,Index,Settled
2022-12-23,ICE NGX AB-NIT Same Day Index (5A),2022-12-23,2022-12-23 23:59:59,2022-12-23,2022-12-27,6.0263,CAD,1.0,618700.0,3093500.0,GJ,,,127.0,2022-12-24 02:15:01,Index,Settled
2022-12-24,ICE NGX AB-NIT Same Day Index (5A),2022-12-23,2022-12-23 23:59:59,2022-12-23,2022-12-27,6.0263,CAD,1.0,618700.0,3093500.0,GJ,,,127.0,2022-12-24 02:15:02,Index,Settled
2022-12-25,ICE NGX AB-NIT Same Day Index (5A),2022-12-23,2022-12-23 23:59:59,2022-12-23,2022-12-27,6.0263,CAD,1.0,618700.0,3093500.0,GJ,,,127.0,2022-12-24 02:15:03,Index,Settled
2022-12-26,ICE NGX AB-NIT Same Day Index (5A),2022-12-23,2022-12-23 23:59:59,2022-12-23,2022-12-27,6.0263,CAD,1.0,618700.0,3093500.0,GJ,,,127.0,2022-12-24 02:15:03,Index,Settled
2022-12-27,ICE NGX AB-NIT Same Day Index (5A),2022-12-23,2022-12-23 23:59:59,2022-12-23,2022-12-27,6.0263,CAD,1.0,618700.0,3093500.0,GJ,,,127.0,2022-12-24 02:15:08,Index,Settled
2022-12-28,ICE NGX AB-NIT Same Day Index (5A),2022-12-28,2022-12-28 23:59:59,2022-12-28,2022-12-28,4.8141,CAD,1.0,1034300.0,1034300.0,GJ,,,224.0,2022-12-29 02:15:05,Index,Settled
2022-12-29,ICE NGX AB-NIT Same Day Index (5A),2022-12-29,2022-12-29 23:59:59,2022-12-29,2022-12-29,4.5657,CAD,1.0,765800.0,765800.0,GJ,,,175.0,2022-12-30 02:15:11,Index,Settled
2022-12-30,ICE NGX AB-NIT Same Day Index (5A),2022-12-30,2022-12-30 23:59:59,2022-12-30,2023-01-02,4.0432,CAD,1.0,595600.0,2382400.0,GJ,,,137.0,2022-12-31 02:15:01,Index,Settled
2022-12-31,ICE NGX AB-NIT Same Day Index (5A),2022-12-30,2022-12-30 23:59:59,2022-12-30,2023-01-02,4.0432,CAD,1.0,595600.0,2382400.0,GJ,,,137.0,2022-12-31 02:15:02,Index,Settled
2023-01-01,ICE NGX AB-NIT Same Day Index (5A),2022-12-30,2022-12-30 23:59:59,2022-12-30,2023-01-02,4.0432,CAD,1.0,595600.0,2382400.0,GJ,,,137.0,2022-12-31 02:15:03,Index,Settled
2023-01-02,ICE NGX AB-NIT Same Day Index (5A),2022-12-30,2022-12-30 23:59:59,2022-12-30,2023-01-02,4.0432,CAD,1.0,595600.0,2382400.0,GJ,,,137.0,2022-12-31 02:15:10,Index,Settled
2023-01-03,ICE NGX AB-NIT Same Day Index (5A),2023-01-03,2023-01-03 23:59:59,2023-01-03,2023-01-03,3.8334,CAD,1.0,707200.0,707200.0,GJ,,,190.0,2023-01-04 02:15:05,Index,Settled
2023-01-04,ICE NGX AB-NIT Same Day Index (5A),2023-01-04,2023-01-04 23:59:59,2023-01-04,2023-01-04,4.0904,CAD,1.0,394700.0,394700.0,GJ,,,106.0,2023-01-05 02:15:05,Index,Settled
2023-01-05,ICE NGX AB-NIT Same Day Index (5A),2023-01-05,2023-01-05 23:59:59,2023-01-05,2023-01-05,3.7974,CAD,1.0,567100.0,567100.0,GJ,,,130.0,2023-01-06 02:15:16,Index,Settled
2023-01-06,ICE NGX AB-NIT Same Day Index (5A),2023-01-06,2023-01-06 23:59:59,2023-01-06,2023-01-08,3.6419,CAD,1.0,945400.0,2836200.0,GJ,,,209.0,2023-01-07 02:15:01,Index,Settled
2023-01-07,ICE NGX AB-NIT Same Day Index (5A),2023-01-06,2023-01-06 23:59:59,2023-01-06,2023-01-08,3.6419,CAD,1.0,945400.0,2836200.0,GJ,,,209.0,2023-01-07 02:15:02,Index,Settled
2023-01-08,ICE NGX AB-NIT Same Day Index (5A),2023-01-06,2023-01-06 23:59:59,2023-01-06,2023-01-08,3.6419,CAD,1.0,945400.0,2836200.0,GJ,,,209.0,2023-01-07 02:15:17,Index,Settled
2023-01-09,ICE NGX AB-NIT Same Day Index (5A),2023-01-09,2023-01-09 23:59:59,2023-01-09,2023-01-09,3.878,CAD,1.0,626600.0,626600.0,GJ,,,151.0,2023-01-10 02:15:05,Index,Settled
2023-01-10,ICE NGX AB-NIT Same Day Index (5A),2023-01-10,2023-01-10 23:59:59,2023-01-10,2023-01-10,3.5699,CAD,1.0,1057300.0,1057300.0,GJ,,,259.0,2023-01-11 02:15:05,Index,Settled
2023-01-11,ICE NGX AB-NIT Same Day Index (5A),2023-01-11,2023-01-11 23:59:59,2023-01-11,2023-01-11,3.6244,CAD,1.0,854800.0,854800.0,GJ,,,198.0,2023-01-12 02:15:05,Index,Settled
2023-01-12,ICE NGX AB-NIT Same Day Index (5A),2023-01-12,2023-01-12 23:59:59,2023-01-12,2023-01-12,3.8137,CAD,1.0,879000.0,879000.0,GJ,,,189.0,2023-01-13 02:15:14,Index,Settled
2023-01-13,ICE NGX AB-NIT Same Day Index (5A),2023-01-13,2023-01-13 23:59:59,2023-01-13,2023-01-16,3.462,CAD,1.0,1062800.0,4251200.0,GJ,,,233.0,2023-01-14 02:15:01,Index,Settled
2023-01-14,ICE NGX AB-NIT Same Day Index (5A),2023-01-13,2023-01-13 23:59:59,2023-01-13,2023-01-16,3.462,CAD,1.0,1062800.0,4251200.0,GJ,,,233.0,2023-01-14 02:15:02,Index,Settled
2023-01-15,ICE NGX AB-NIT Same Day Index (5A),2023-01-13,2023-01-13 23:59:59,2023-01-13,2023-01-16,3.462,CAD,1.0,1062800.0,4251200.0,GJ,,,233.0,2023-01-14 02:15:03,Index,Settled
2023-01-16,ICE NGX AB-NIT Same Day Index (5A),2023-01-13,2023-01-13 23:59:59,2023-01-13,2023-01-16,3.462,CAD,1.0,1062800.0,4251200.0,GJ,,,233.0,2023-01-14 02:15:19,Index,Settled
2023-01-17,ICE NGX AB-NIT Same Day Index (5A),2023-01-17,2023-01-17 23:59:59,2023-01-17,2023-01-17,3.8015,CAD,1.0,679000.0,679000.0,GJ,,,156.0,2023-01-18 02:15:06,Index,Settled
2023-01-18,ICE NGX AB-NIT Same Day Index (5A),2023-01-18,2023-01-18 23:59:59,2023-01-18,2023-01-18,3.5218,CAD,1.0,896900.0,896900.0,GJ,,,187.0,2023-01-19 02:15:06,Index,Settled
2023-01-19,ICE NGX AB-NIT Same Day Index (5A),2023-01-19,2023-01-19 23:59:59,2023-01-19,2023-01-19,3.5453,CAD,1.0,911800.0,911800.0,GJ,,,201.0,2023-01-20 02:15:17,Index,Settled
2023-01-20,ICE NGX AB-NIT Same Day Index (5A),2023-01-20,2023-01-20 23:59:59,2023-01-20,2023-01-22,3.4674,CAD,1.0,808000.0,2424000.0,GJ,,,164.0,2023-01-21 02:15:01,Index,Settled
2023-01-21,ICE NGX AB-NIT Same Day Index (5A),2023-01-20,2023-01-20 23:59:59,2023-01-20,2023-01-22,3.4674,CAD,1.0,808000.0,2424000.0,GJ,,,164.0,2023-01-21 02:15:02,Index,Settled
2023-01-22,ICE NGX AB-NIT Same Day Index (5A),2023-01-20,2023-01-20 23:59:59,2023-01-20,2023-01-22,3.4674,CAD,1.0,808000.0,2424000.0,GJ,,,164.0,2023-01-21 02:15:17,Index,Settled
2023-01-23,ICE NGX AB-NIT Same Day Index (5A),2023-01-23,2023-01-23 23:59:59,2023-01-23,2023-01-23,3.4438,CAD,1.0,890200.0,890200.0,GJ,,,187.0,2023-01-24 02:15:05,Index,Settled
2023-01-24,ICE NGX AB-NIT Same Day Index (5A),2023-01-24,2023-01-24 23:59:59,2023-01-24,2023-01-24,3.4822,CAD,1.0,894200.0,894200.0,GJ,,,206.0,2023-01-25 02:15:05,Index,Settled
