begin_datetime_mpt,pool_price,pool_price,pool_price
,min,max,mean
2020-05-12,4.14,34.24,25.142916666666668
2020-05-13,21.49,33.72,28.86708333333333
2020-05-14,0.0,32.8,23.440833333333334
2020-05-15,27.8,35.24,32.223333333333336
2020-05-16,23.24,33.71,30.125
2020-05-17,25.63,33.81,30.586250000000003
2020-05-18,17.88,34.07,28.927083333333332
2020-05-19,15.37,33.78,26.69458333333333
2020-05-20,16.97,35.14,28.20041666666667
2020-05-21,0.0,34.42,23.352083333333336
2020-05-22,0.0,29.24,17.52208333333333
2020-05-23,17.45,33.36,28.120416666666667
2020-05-24,11.5,33.07,27.19875
2020-05-25,0.0,31.97,20.4225
2020-05-26,0.0,33.01,13.1425
2020-05-27,18.39,35.32,30.00583333333333
2020-05-28,18.14,30.62,25.897916666666664
2020-05-29,8.44,39.91,27.830833333333334
2020-05-30,21.64,33.01,28.036666666666665
2020-05-31,0.0,30.38,20.642500000000002
2020-06-01,0.0,34.53,20.16375
2020-06-02,4.62,33.08,23.050416666666667
2020-06-03,0.0,34.28,20.279999999999998
2020-06-04,19.88,33.84,29.31
2020-06-05,24.77,47.93,34.772083333333335
2020-06-06,25.21,36.87,32.32666666666667
2020-06-07,8.88,35.62,25.972916666666666
2020-06-08,18.99,33.68,29.297916666666666
2020-06-09,19.59,33.13,25.67833333333333
2020-06-10,18.8,33.68,28.066666666666666
2020-06-11,22.89,354.98,47.806666666666665
2020-06-12,29.68,248.8,45.29083333333333
2020-06-13,21.21,251.25,47.49333333333333
2020-06-14,16.77,32.38,25.822916666666668
2020-06-15,16.55,33.49,25.987083333333334
2020-06-16,18.04,73.13,38.315000000000005
2020-06-17,25.35,55.58,33.795833333333334
2020-06-18,26.05,122.63,50.909166666666664
2020-06-19,29.0,438.98,80.8125
2020-06-20,27.38,58.14,34.40958333333334
2020-06-21,22.51,35.18,30.469583333333333
2020-06-22,27.95,156.59,61.85958333333334
2020-06-23,19.52,108.85,44.314166666666665
2020-06-24,13.22,106.48,41.045833333333334
2020-06-25,23.85,72.02,34.284166666666664
2020-06-26,0.0,33.7,24.226250000000004
2020-06-27,17.89,33.42,26.385416666666668
2020-06-28,16.29,32.88,23.86125
2020-06-29,13.34,32.99,25.73125
2020-06-30,17.55,28.7,23.457916666666666
2020-07-01,0.0,19.78,13.977916666666667
2020-07-02,0.9,21.18,17.35625
2020-07-03,11.73,36.67,27.241249999999997
2020-07-04,26.07,34.88,30.37291666666667
2020-07-05,23.14,37.03,30.12375
2020-07-06,17.66,39.73,31.205416666666668
2020-07-07,24.39,34.34,29.332083333333333
2020-07-08,0.0,34.76,20.736666666666668
2020-07-09,27.58,38.63,32.637499999999996
2020-07-10,16.99,37.3,27.608333333333334
2020-07-11,18.13,36.36,28.73625
2020-07-12,10.05,29.27,21.739166666666666
2020-07-13,17.66,33.37,25.859166666666667
2020-07-14,11.19,35.58,27.566666666666666
2020-07-15,28.88,364.0,49.76958333333334
2020-07-16,27.44,40.31,32.751666666666665
2020-07-17,17.05,37.63,29.675833333333333
2020-07-18,6.59,31.03,25.235833333333332
2020-07-19,20.12,38.18,29.18958333333333
2020-07-20,19.08,65.83,34.275
2020-07-21,21.61,37.11,32.22875
2020-07-22,24.73,683.51,103.57333333333332
2020-07-23,27.11,38.29,33.632083333333334
2020-07-24,16.46,31.07,28.194999999999997
2020-07-25,20.63,35.38,30.730833333333333
2020-07-26,29.88,55.71,34.09666666666667
2020-07-27,22.0,751.67,147.19875
2020-07-28,23.72,677.46,161.24166666666667
2020-07-29,21.75,779.78,219.51
2020-07-30,28.9,748.38,236.7458333333333
2020-07-31,28.81,540.53,85.87374999999999
2020-08-01,25.63,403.23,73.09916666666668
2020-08-02,26.1,644.29,92.94458333333334
2020-08-03,16.22,40.55,27.0725
2020-08-04,24.36,40.22,33.699999999999996
2020-08-05,27.14,147.65,41.257083333333334
2020-08-06,18.08,214.8,42.64541666666667
2020-08-07,8.87,29.03,22.480833333333333
2020-08-08,0.0,28.71,20.016666666666666
2020-08-09,18.4,31.51,26.713333333333335
2020-08-10,0.0,33.7,22.723333333333333
2020-08-11,17.59,45.64,30.932083333333335
2020-08-12,16.1,37.43,29.853333333333335
2020-08-13,4.97,38.22,29.756249999999998
2020-08-14,16.78,37.26,30.067083333333333
2020-08-15,20.36,44.93,31.205416666666665
2020-08-16,20.24,565.3,70.87416666666665
2020-08-17,29.94,543.53,89.57166666666666
2020-08-18,30.14,424.43,59.54624999999999
2020-08-19,24.84,716.19,115.65416666666665
2020-08-20,17.32,41.26,31.824166666666667
2020-08-21,23.09,58.81,33.776666666666664
2020-08-22,25.65,36.47,29.38208333333333
2020-08-23,27.81,36.91,31.58375
2020-08-24,20.4,37.21,29.22583333333333
2020-08-25,22.31,46.99,31.91333333333333
2020-08-26,16.73,112.61,37.57958333333333
2020-08-27,28.6,177.05,47.21
2020-08-28,27.42,37.65,32.81333333333333
2020-08-29,5.99,34.15,25.35625
2020-08-30,1.27,33.81,24.463333333333335
2020-08-31,0.0,43.42,27.389583333333334
2020-09-01,0.0,34.69,25.3325
2020-09-02,0.0,40.19,27.249583333333334
2020-09-03,32.46,51.29,38.59791666666667
2020-09-04,31.43,51.99,38.288333333333334
2020-09-05,31.66,180.33,42.49333333333333
2020-09-06,29.78,42.44,36.0075
2020-09-07,23.8,37.66,29.578333333333333
2020-09-08,27.28,55.8,33.65541666666667
2020-09-09,29.38,296.05,62.43416666666667
2020-09-10,25.5,39.53,32.810833333333335
2020-09-11,25.05,186.39,45.30833333333333
2020-09-12,23.54,150.45,42.278333333333336
2020-09-13,28.19,36.59,33.29
2020-09-14,31.56,173.38,45.763749999999995
2020-09-15,31.31,139.03,40.69625
2020-09-16,31.18,63.44,35.9525
2020-09-17,30.63,41.61,35.34708333333334
2020-09-18,26.15,38.98,33.35791666666667
2020-09-19,27.52,37.3,33.29708333333333
2020-09-20,29.16,37.93,33.70916666666667
2020-09-21,28.22,38.37,33.93
2020-09-22,29.36,157.3,43.810833333333335
2020-09-23,27.22,35.26,31.580416666666665
2020-09-24,24.63,37.66,31.692083333333333
2020-09-25,24.99,36.28,32.020833333333336
2020-09-26,21.92,35.75,29.223333333333333
2020-09-27,24.84,40.06,33.79541666666667
2020-09-28,25.86,38.72,32.83583333333333
2020-09-29,20.32,38.03,31.15875
2020-09-30,29.78,42.71,35.910000000000004
2020-10-01,30.67,37.33,34.339166666666664
2020-10-02,30.5,38.65,34.69416666666667
2020-10-03,21.85,37.21,32.405833333333334
2020-10-04,19.7,33.58,26.369583333333335
2020-10-05,23.78,46.43,32.25
2020-10-06,21.76,37.87,31.405416666666667
2020-10-07,25.58,182.87,42.732499999999995
2020-10-08,27.52,38.84,32.6075
2020-10-09,26.25,54.58,33.63708333333333
2020-10-10,15.15,29.5,24.541666666666668
2020-10-11,15.51,27.49,22.108333333333334
2020-10-12,21.04,35.68,31.385833333333334
2020-10-13,23.72,704.75,121.29458333333334
2020-10-14,31.39,393.97,104.51291666666667
2020-10-15,30.62,116.39,39.295
2020-10-16,35.04,131.59,42.275
2020-10-17,31.76,353.06,72.26625
2020-10-18,37.4,434.68,122.81541666666668
2020-10-19,36.91,103.04,47.11375
2020-10-20,31.96,339.76,60.0375
2020-10-21,35.27,244.41,50.77166666666667
2020-10-22,38.1,835.98,293.24
2020-10-23,36.76,415.12,148.87208333333334
2020-10-24,29.67,475.13,126.42708333333333
2020-10-25,31.5,42.71,37.456250000000004
2020-10-26,29.54,50.9,37.92125
2020-10-27,29.61,43.91,36.53958333333333
2020-10-28,31.4,313.64,65.81333333333333
2020-10-29,33.86,111.79,42.639583333333334
2020-10-30,29.32,37.19,33.96458333333333
2020-10-31,30.63,50.7,37.211666666666666
2020-11-01,29.55,38.24,33.2928
2020-11-02,28.77,41.67,35.29375
2020-11-03,30.59,41.14,35.403749999999995
2020-11-04,28.46,41.83,34.36625
2020-11-05,26.13,48.98,35.73083333333333
2020-11-06,36.96,415.74,61.47833333333333
2020-11-07,33.73,42.97,37.11083333333333
2020-11-08,31.0,36.08,34.314166666666665
2020-11-09,31.27,42.17,35.70708333333334
2020-11-10,29.69,37.03,34.61625
2020-11-11,32.61,116.76,42.43625
2020-11-12,30.89,43.06,36.38458333333333
2020-11-13,29.79,50.16,36.939166666666665
2020-11-14,35.15,50.34,37.37625
2020-11-15,31.73,36.15,34.443333333333335
2020-11-16,30.03,109.36,45.337916666666665
2020-11-17,29.81,77.02,41.513749999999995
2020-11-18,29.9,58.72,37.659166666666664
2020-11-19,37.41,174.85,65.89874999999999
2020-11-20,30.33,37.27,34.32958333333333
2020-11-21,28.88,76.81,35.435833333333335
2020-11-22,30.01,36.0,33.2425
2020-11-23,29.04,153.14,49.24333333333333
2020-11-24,30.01,44.25,34.11291666666667
2020-11-25,27.8,72.06,36.46333333333333
2020-11-26,30.34,39.35,35.01291666666667
2020-11-27,29.69,38.69,34.208333333333336
2020-11-28,28.02,106.89,38.65875
2020-11-29,28.48,38.49,34.07833333333333
2020-11-30,28.0,37.72,33.44541666666667
2020-12-01,28.62,73.32,38.020833333333336
2020-12-02,32.87,118.08,47.434583333333336
2020-12-03,28.06,38.62,34.48166666666666
2020-12-04,26.85,35.96,32.49791666666667
2020-12-05,30.03,60.0,36.42041666666667
2020-12-06,26.76,55.68,33.71958333333333
2020-12-07,29.09,39.2,33.53125
2020-12-08,31.22,63.47,38.435833333333335
2020-12-09,34.97,398.87,60.887499999999996
2020-12-10,36.16,93.21,43.156666666666666
2020-12-11,34.77,187.81,60.98833333333334
2020-12-12,30.09,38.18,35.78041666666667
2020-12-13,33.8,197.2,49.35375
2020-12-14,30.08,38.54,35.7875
2020-12-15,30.0,53.5,35.632083333333334
2020-12-16,28.19,42.57,34.49666666666666
2020-12-17,30.13,38.84,35.00541666666667
2020-12-18,30.05,41.36,34.47666666666667
2020-12-19,28.88,37.3,33.43208333333333
2020-12-20,26.41,36.17,31.160416666666666
2020-12-21,29.88,129.82,47.38375
2020-12-22,29.6,52.7,36.79208333333333
2020-12-23,30.66,42.69,35.112500000000004
2020-12-24,28.42,36.71,31.487083333333334
2020-12-25,29.3,44.54,35.18125
2020-12-26,35.09,39.12,37.43333333333333
2020-12-27,33.91,121.89,40.60875
2020-12-28,34.45,38.63,36.03458333333334
2020-12-29,29.63,59.01,37.24208333333333
2020-12-30,29.6,38.35,33.795
2020-12-31,28.86,61.27,35.96125
2021-01-01,27.48,96.09,40.43125
2021-01-02,25.13,41.12,30.727083333333336
2021-01-03,25.07,53.4,35.699999999999996
2021-01-04,32.78,184.21,80.26166666666667
2021-01-05,28.77,48.73,39.16041666666667
2021-01-06,28.26,46.68,37.751666666666665
2021-01-07,39.64,442.81,99.15125
2021-01-08,30.0,40.83,37.11625
2021-01-09,28.12,51.1,38.288333333333334
2021-01-10,26.08,75.82,40.20083333333333
2021-01-11,30.2,46.64,37.902499999999996
2021-01-12,27.57,126.59,46.43958333333333
2021-01-13,28.16,71.6,41.41791666666666
2021-01-14,26.33,156.41,46.29333333333333
2021-01-15,26.75,54.64,38.30291666666667
2021-01-16,25.09,102.58,38.232083333333335
2021-01-17,30.59,47.83,39.63166666666667
2021-01-18,39.66,296.36,75.65541666666667
2021-01-19,30.72,76.37,42.029583333333335
2021-01-20,32.01,120.94,48.28875
2021-01-21,36.71,322.67,64.10125000000001
2021-01-22,38.7,80.03,50.04458333333333
2021-01-23,32.81,56.88,44.14208333333334
2021-01-24,38.54,875.25,162.59416666666667
2021-01-25,46.16,730.13,274.2766666666667
2021-01-26,39.35,701.14,132.17541666666668
2021-01-27,38.25,555.16,141.1925
2021-01-28,39.64,703.89,181.23166666666668
2021-01-29,39.95,506.59,183.00458333333333
2021-01-30,37.02,124.8,58.718333333333334
2021-01-31,25.46,39.05,34.99125
2021-02-01,20.96,50.44,35.83125
2021-02-02,29.42,55.93,44.11208333333334
2021-02-03,43.68,796.74,258.68583333333333
2021-02-04,34.61,51.44,43.35208333333333
2021-02-05,35.95,73.91,50.60375
2021-02-06,34.35,603.15,115.66833333333334
2021-02-07,34.79,640.73,164.49125
2021-02-08,43.62,911.0,427.8875
2021-02-09,43.44,627.39,281.1095833333333
2021-02-10,39.09,822.02,485.66125000000005
2021-02-11,45.32,723.21,290.96541666666667
2021-02-12,44.4,629.65,253.21
2021-02-13,48.75,365.86,142.07208333333332
2021-02-14,44.96,463.51,120.03458333333333
2021-02-15,47.77,666.85,206.66333333333333
2021-02-16,48.66,555.65,263.68041666666664
2021-02-17,54.74,716.42,378.65416666666664
2021-02-18,37.32,118.02,52.38666666666666
2021-02-19,34.96,133.63,50.17541666666667
2021-02-20,30.62,42.7,39.530833333333334
2021-02-21,31.42,62.43,42.03125
2021-02-22,37.68,181.28,60.782916666666665
2021-02-23,39.56,475.38,115.2575
2021-02-24,31.34,213.05,58.38125
2021-02-25,29.57,63.31,42.969166666666666
2021-02-26,29.24,536.57,117.13250000000001
2021-02-27,26.74,256.16,78.12708333333333
2021-02-28,24.94,41.99,36.020833333333336
2021-03-01,26.29,42.17,35.468333333333334
2021-03-02,34.82,55.67,41.92791666666667
2021-03-03,42.99,551.65,149.64333333333335
2021-03-04,32.26,488.18,147.425
2021-03-05,26.35,173.47,47.64166666666667
2021-03-06,27.06,53.52,37.47833333333333
2021-03-07,25.0,45.02,32.51208333333333
2021-03-08,20.95,498.84,136.455
2021-03-09,30.49,488.46,137.19625
2021-03-10,28.12,441.82,120.09041666666667
2021-03-11,34.54,187.27,57.12708333333333
2021-03-12,26.97,39.01,36.13583333333333
2021-03-13,31.56,40.7,37.56333333333333
2021-03-14,25.64,41.99,36.17652173913043
2021-03-15,31.83,55.67,37.687083333333334
2021-03-16,38.63,328.7,85.28958333333334
2021-03-17,32.19,352.18,55.76499999999999
2021-03-18,31.03,117.37,43.586666666666666
2021-03-19,31.84,39.99,35.435
2021-03-20,25.82,36.17,31.52125
2021-03-21,25.1,417.5,74.81333333333333
2021-03-22,26.71,134.86,42.62625
2021-03-23,25.63,193.0,52.35333333333333
2021-03-24,31.07,47.3,37.30166666666667
2021-03-25,30.51,535.6,148.24166666666667
2021-03-26,32.08,530.79,138.55666666666667
2021-03-27,32.46,54.09,40.23583333333333
2021-03-28,25.44,633.91,85.56583333333333
2021-03-29,29.63,145.75,41.28625
2021-03-30,25.65,43.54,37.041666666666664
2021-03-31,24.04,45.91,33.077083333333334
2021-04-01,33.11,50.29,38.59041666666666
2021-04-02,37.95,255.05,58.98916666666667
2021-04-03,35.51,140.76,55.87958333333333
2021-04-04,32.93,767.22,95.22083333333335
2021-04-05,35.52,613.34,168.94083333333333
2021-04-06,33.35,582.79,142.96375
2021-04-07,31.15,381.19,72.06041666666667
2021-04-08,33.25,726.35,165.51666666666668
2021-04-09,30.24,116.99,44.953333333333326
2021-04-10,35.68,205.88,62.037083333333335
2021-04-11,41.63,196.56,98.22666666666667
2021-04-12,46.72,381.52,100.42041666666667
2021-04-13,45.68,384.13,134.85125
2021-04-14,40.16,175.75,70.48458333333333
2021-04-15,44.45,177.03,106.38083333333333
2021-04-16,50.66,242.81,120.19166666666666
2021-04-17,32.1,66.39,45.239583333333336
2021-04-18,23.18,55.63,44.41041666666666
2021-04-19,38.16,331.72,91.0625
2021-04-20,42.8,408.88,135.38416666666666
2021-04-21,36.96,365.39,68.72666666666667
2021-04-22,35.18,308.12,97.43208333333332
2021-04-23,47.09,495.67,184.93583333333333
2021-04-24,41.53,186.94,56.95333333333334
2021-04-25,40.3,278.05,84.66333333333334
2021-04-26,41.62,416.64,79.84125
2021-04-27,37.13,47.61,42.49041666666667
2021-04-28,37.16,106.03,48.94958333333333
2021-04-29,38.08,292.66,84.72291666666668
2021-04-30,25.51,55.13,39.18
2021-05-01,25.23,143.62,53.33583333333333
2021-05-02,36.44,201.29,69.26333333333334
2021-05-03,49.82,561.65,183.70916666666665
2021-05-04,41.91,167.51,62.651250000000005
2021-05-05,46.19,480.42,110.47666666666667
2021-05-06,37.19,201.71,53.84583333333333
2021-05-07,33.89,50.34,43.75
2021-05-08,41.6,55.43,49.305
2021-05-09,44.54,138.31,56.065416666666664
2021-05-10,42.49,59.94,50.92166666666666
2021-05-11,40.54,278.05,74.47041666666667
2021-05-12,36.36,198.0,58.27166666666667
2021-05-13,31.34,787.09,238.66458333333333
2021-05-14,43.41,758.66,221.82291666666666
2021-05-15,43.52,528.67,95.94416666666666
2021-05-16,39.2,456.31,103.88166666666666
2021-05-17,34.97,461.95,78.71666666666667
2021-05-18,36.42,52.11,41.944583333333334
2021-05-19,23.68,126.81,53.37291666666667
2021-05-20,41.39,605.39,157.84083333333334
2021-05-21,48.93,306.67,93.84333333333332
2021-05-22,42.58,102.42,54.43875
2021-05-23,37.8,65.96,50.30375
2021-05-24,41.8,65.51,47.75625
2021-05-25,41.43,309.09,84.48
2021-05-26,40.32,509.0,113.07541666666667
2021-05-27,36.54,49.23,41.83041666666667
2021-05-28,25.15,41.55,34.455416666666665
2021-05-29,30.73,51.26,40.70583333333334
2021-05-30,38.86,60.66,44.42416666666667
2021-05-31,37.68,598.77,183.38375
2021-06-01,32.5,900.66,407.23875
2021-06-02,41.08,999.97,465.02833333333336
2021-06-03,31.49,334.5,95.09583333333335
2021-06-04,46.17,746.72,227.8166666666667
2021-06-05,25.27,45.41,30.4275
2021-06-06,5.07,98.85,39.25625
2021-06-07,28.5,58.03,39.803333333333335
2021-06-08,42.72,285.37,113.1925
2021-06-09,37.92,309.01,98.54625
2021-06-10,34.68,67.51,45.96458333333334
2021-06-11,25.19,363.71,68.00166666666667
2021-06-12,37.04,75.55,47.36041666666667
2021-06-13,41.77,467.03,106.97333333333334
2021-06-14,29.11,702.53,281.87875
2021-06-15,33.33,75.1,53.319583333333334
2021-06-16,41.35,130.71,56.5875
2021-06-17,43.34,100.55,57.962916666666665
2021-06-18,55.3,443.5,128.16291666666666
2021-06-19,41.01,130.43,66.36416666666666
2021-06-20,42.68,116.21,62.062916666666666
2021-06-21,34.5,615.24,148.11166666666665
2021-06-22,31.23,128.05,59.42416666666667
2021-06-23,25.39,131.12,59.61416666666667
2021-06-24,41.31,125.32,65.03875000000001
2021-06-25,29.45,147.12,69.31833333333334
2021-06-26,27.15,421.9,118.19083333333333
2021-06-27,38.52,614.77,153.55541666666667
2021-06-28,29.54,979.67,369.0545833333333
2021-06-29,55.14,999.99,393.61958333333337
2021-06-30,36.75,671.46,297.15541666666667
2021-07-01,31.9,539.59,120.94333333333333
2021-07-02,36.93,480.07,115.53750000000001
2021-07-03,33.92,126.01,64.86958333333334
2021-07-04,26.25,77.61,42.80583333333333
2021-07-05,35.73,81.91,56.71458333333334
2021-07-06,38.74,382.19,122.71875
2021-07-07,48.53,999.99,360.72333333333336
2021-07-08,47.24,512.69,169.02916666666667
2021-07-09,48.65,481.35,204.05124999999998
2021-07-10,32.16,93.09,63.76583333333334
2021-07-11,24.92,116.83,52.490833333333335
2021-07-12,37.95,703.68,183.98666666666668
2021-07-13,55.73,439.46,189.73583333333332
2021-07-14,41.94,999.99,295.8925
2021-07-15,54.36,517.63,151.86458333333334
2021-07-16,29.57,73.57,54.701249999999995
2021-07-17,28.01,62.88,49.20666666666667
2021-07-18,48.26,85.75,61.74333333333333
2021-07-19,46.3,329.65,89.83583333333333
2021-07-20,54.02,86.76,65.765
2021-07-21,55.65,219.94,74.70125
2021-07-22,39.44,68.55,59.39333333333334
2021-07-23,45.56,85.15,61.34916666666666
2021-07-24,62.59,275.45,91.57666666666667
2021-07-25,48.64,321.33,124.44749999999999
2021-07-26,38.7,703.41,201.9416666666667
2021-07-27,40.67,452.31,121.37458333333332
2021-07-28,55.59,558.84,146.03666666666666
2021-07-29,38.93,527.61,143.3816666666667
2021-07-30,72.91,736.72,206.70333333333335
2021-07-31,49.45,172.11,99.67833333333334
2021-08-01,48.82,199.25,89.41958333333334
2021-08-02,53.43,111.02,73.99041666666666
2021-08-03,65.1,343.24,154.15416666666667
2021-08-04,64.1,938.21,237.12750000000003
2021-08-05,48.09,903.58,248.04208333333335
2021-08-06,36.4,61.42,50.3825
2021-08-07,36.14,55.04,50.21458333333334
2021-08-08,33.25,55.31,47.382083333333334
2021-08-09,36.78,94.86,54.86958333333333
2021-08-10,25.03,64.11,43.04958333333334
2021-08-11,23.26,113.03,47.377916666666664
2021-08-12,34.42,380.98,142.53083333333333
2021-08-13,40.57,650.27,185.27791666666667
2021-08-14,29.83,106.75,66.61791666666666
2021-08-15,41.34,172.93,69.14833333333333
2021-08-16,31.72,106.41,55.52791666666667
2021-08-17,35.0,126.68,66.3225
2021-08-18,46.69,81.91,60.564166666666665
2021-08-19,35.96,110.94,62.15
2021-08-20,42.96,81.81,50.65083333333334
2021-08-21,29.5,95.11,42.056666666666665
2021-08-22,27.01,89.98,37.20916666666667
2021-08-23,27.93,122.22,61.093333333333334
2021-08-24,35.96,86.34,63.05583333333333
2021-08-25,35.37,103.19,59.3725
2021-08-26,37.73,74.85,58.37083333333334
2021-08-27,49.24,67.32,61.85583333333333
2021-08-28,37.17,75.73,54.583333333333336
2021-08-29,34.15,89.18,60.36625
2021-08-30,42.3,803.35,145.7591666666667
2021-08-31,35.99,73.15,51.473749999999995
2021-09-01,28.88,76.68,48.95458333333334
2021-09-02,48.51,87.7,62.62583333333333
2021-09-03,46.63,77.42,57.916666666666664
2021-09-04,32.23,62.34,51.12125
2021-09-05,25.59,52.89,38.401666666666664
2021-09-06,27.93,89.07,52.01666666666667
2021-09-07,52.01,938.46,234.8525
2021-09-08,40.83,261.81,98.42708333333333
2021-09-09,71.69,868.26,242.41291666666666
2021-09-10,42.05,374.29,134.57375
2021-09-11,74.63,146.65,96.97958333333332
2021-09-12,62.91,159.61,83.05916666666667
2021-09-13,68.45,442.07,121.91708333333334
2021-09-14,45.66,487.98,116.34166666666665
2021-09-15,34.91,165.58,94.09208333333333
2021-09-16,61.4,141.59,93.29916666666666
2021-09-17,46.34,92.77,71.38916666666667
2021-09-18,45.27,64.42,56.70041666666666
2021-09-19,39.57,72.83,57.96333333333333
2021-09-20,31.52,269.71,78.26375
2021-09-21,28.95,72.76,47.276250000000005
2021-09-22,35.78,134.16,65.18124999999999
2021-09-23,47.2,479.86,173.01541666666665
2021-09-24,44.75,599.98,163.41125
2021-09-25,43.35,217.75,68.93916666666667
2021-09-26,40.86,153.32,64.44416666666667
2021-09-27,39.91,929.39,164.50666666666666
2021-09-28,42.14,244.44,73.25625000000001
2021-09-29,27.38,76.7,51.56458333333333
2021-09-30,39.04,144.52,70.61708333333333
2021-10-01,40.82,780.12,157.06708333333333
2021-10-02,34.38,97.73,56.81125
2021-10-03,38.77,192.41,75.81166666666667
2021-10-04,88.84,662.69,304.41875
2021-10-05,50.76,489.36,167.8725
2021-10-06,48.68,142.49,80.77374999999999
2021-10-07,74.45,222.73,104.5825
2021-10-08,67.73,630.84,131.67333333333332
2021-10-09,41.55,77.12,63.791666666666664
2021-10-10,45.2,98.01,65.26958333333333
2021-10-11,66.2,236.34,95.75375000000001
2021-10-12,61.69,264.27,98.02666666666666
2021-10-13,42.08,96.86,68.31875000000001
2021-10-14,61.46,267.3,77.20833333333333
2021-10-15,56.48,305.09,89.44666666666666
2021-10-16,43.42,89.99,63.528333333333336
2021-10-17,61.77,101.87,79.08708333333333
2021-10-18,73.96,353.23,107.34583333333335
2021-10-19,45.17,318.06,92.94458333333334
2021-10-20,38.61,68.5,51.83291666666667
2021-10-21,32.77,462.91,77.75458333333334
2021-10-22,60.14,205.02,126.77375
2021-10-23,54.72,99.48,69.26291666666667
2021-10-24,54.67,230.63,90.55041666666666
2021-10-25,62.74,75.07,68.52916666666667
2021-10-26,47.5,83.19,66.97500000000001
2021-10-27,57.95,97.11,75.93124999999999
2021-10-28,51.0,201.33,88.92875
2021-10-29,89.97,298.15,124.52083333333333
2021-10-30,52.43,87.85,80.39541666666666
2021-10-31,80.24,98.62,85.61083333333333
2021-11-01,72.05,322.83,119.925
2021-11-02,55.16,199.5,78.31875000000001
2021-11-03,55.15,137.75,77.18208333333332
2021-11-04,44.62,176.9,75.52625
2021-11-05,50.94,82.26,67.23583333333333
2021-11-06,37.11,217.39,89.15249999999999
2021-11-07,48.38,110.45,67.08239999999999
2021-11-08,47.01,281.25,105.25291666666668
2021-11-09,50.66,202.1,99.69333333333333
2021-11-10,45.65,100.41,70.98125
2021-11-11,51.87,258.12,113.23208333333332
2021-11-12,64.05,205.51,100.86708333333333
2021-11-13,60.87,620.29,117.47791666666667
2021-11-14,70.94,92.66,76.8125
2021-11-15,74.97,434.11,154.35125
2021-11-16,52.07,88.4,69.84916666666668
2021-11-17,63.08,210.7,85.10875
2021-11-18,36.47,176.42,100.73916666666666
2021-11-19,71.11,827.11,270.41875
2021-11-20,38.69,485.61,137.17375
2021-11-21,40.81,213.58,72.00416666666666
2021-11-22,51.36,109.78,70.65333333333334
2021-11-23,48.43,291.5,111.71416666666666
2021-11-24,40.4,259.88,84.32208333333334
2021-11-25,38.12,291.53,83.89666666666666
2021-11-26,31.41,204.28,74.08875
2021-11-27,52.25,287.86,94.29791666666667
2021-11-28,49.96,75.83,63.23083333333333
2021-11-29,46.83,624.62,183.61041666666665
2021-11-30,32.16,77.3,59.276250000000005
2021-12-01,45.51,360.25,100.89666666666666
2021-12-02,43.29,903.6,233.12250000000003
2021-12-03,57.1,664.32,190.25083333333336
2021-12-04,41.34,61.93,53.888749999999995
2021-12-05,38.02,190.46,76.92833333333333
2021-12-06,42.3,828.58,212.05916666666667
2021-12-07,28.43,56.66,42.650416666666665
2021-12-08,26.8,217.82,85.42125
2021-12-09,27.01,154.24,54.67333333333334
2021-12-10,42.67,59.59,47.92166666666666
2021-12-11,37.0,79.04,52.2925
2021-12-12,39.43,140.11,55.434583333333336
2021-12-13,40.64,329.83,75.015
2021-12-14,45.6,101.18,64.26916666666666
2021-12-15,63.02,471.78,110.36416666666666
2021-12-16,48.06,73.11,59.20416666666667
2021-12-17,55.2,547.32,124.96916666666668
2021-12-18,34.93,64.54,49.67458333333334
2021-12-19,31.92,354.04,80.735
2021-12-20,56.62,170.83,83.35083333333334
2021-12-21,32.67,88.2,55.97
2021-12-22,33.0,60.93,49.71083333333333
2021-12-23,30.5,68.82,52.10333333333333
2021-12-24,36.29,63.82,53.5925
2021-12-25,55.53,73.1,60.70166666666666
2021-12-26,42.95,934.09,234.47124999999997
2021-12-27,160.64,999.99,696.2441666666667
2021-12-28,38.09,999.99,367.66541666666666
2021-12-29,39.06,960.48,172.56375
2021-12-30,35.1,472.51,94.06166666666667
2021-12-31,66.17,788.92,224.1654166666667
2022-01-01,39.58,83.49,54.67541666666667
2022-01-02,32.45,151.42,60.54291666666666
2022-01-03,64.38,218.04,105.45916666666666
2022-01-04,56.14,701.55,173.48458333333335
2022-01-05,76.8,749.33,352.51916666666665
2022-01-06,58.17,495.55,139.15833333333333
2022-01-07,68.63,715.44,275.55541666666664
2022-01-08,40.78,123.5,76.65083333333334
2022-01-09,33.22,76.75,53.63458333333333
2022-01-10,28.32,59.28,43.82666666666666
2022-01-11,31.86,126.11,61.098333333333336
2022-01-12,51.79,563.31,126.57416666666666
2022-01-13,33.07,208.97,67.26958333333333
2022-01-14,40.18,459.52,86.76041666666667
2022-01-15,35.65,68.54,50.776250000000005
2022-01-16,33.6,63.7,49.8325
2022-01-17,30.13,68.09,49.85583333333333
2022-01-18,42.64,499.66,108.88
2022-01-19,48.74,83.84,64.97833333333334
2022-01-20,44.86,65.59,53.22708333333333
2022-01-21,36.58,168.84,57.95458333333334
2022-01-22,31.66,81.01,47.39958333333333
2022-01-23,28.38,443.18,76.45708333333333
2022-01-24,49.07,613.84,127.89958333333334
2022-01-25,42.03,122.82,63.25208333333333
2022-01-26,39.67,374.18,100.7475
