Date,Daily Gas Generation,Trend + Seasonal Component
3/23/2019,127312.9795,132953.3572
3/24/2019,130535.4766,132504.2682
3/25/2019,127813.7914,132056.0899
3/26/2019,123420.2124,131609.2494
3/27/2019,130208.7877,131164.1711
3/28/2019,130972.4335,130721.2764
3/29/2019,134481.4091,130280.9831
3/30/2019,127448.7715,129843.705
3/31/2019,128553.2771,129409.8513
4/1/2019,125541.3213,128979.8265
4/2/2019,121445.5034,128554.0294
4/3/2019,118096.723,128132.8534
4/4/2019,119767.1482,127716.6854
4/5/2019,123678.2165,127305.906
4/6/2019,119115.2049,126900.8885
4/7/2019,118851.9277,126501.9992
4/8/2019,121412.1529,126109.5965
4/9/2019,121066.1412,125724.0306
4/10/2019,125269.7533,125345.6436
4/11/2019,128998.6556,124974.7687
4/12/2019,128134.2194,124611.73
4/13/2019,122063.6319,124256.8424
4/14/2019,121058.863,123910.4108
4/15/2019,126041.8738,123572.7304
4/16/2019,124847.3169,123244.0862
4/17/2019,120456.2447,122924.7525
4/18/2019,123030.9804,122614.9928
4/19/2019,123927.1922,122315.0597
4/20/2019,125199.5139,122025.1946
4/21/2019,123602.3678,121745.627
4/22/2019,124821.7405,121476.5751
4/23/2019,126122.4581,121218.2447
4/24/2019,126988.2201,120970.8298
4/25/2019,127762.6746,120734.5119
4/26/2019,129057.2207,120509.4596
4/27/2019,122891.3534,120295.8292
4/28/2019,125416.696,120093.7637
4/29/2019,129205.2607,119903.3931
4/30/2019,133795.6012,119724.834
5/1/2019,126648.2781,119558.1897
5/2/2019,125013.2475,119403.5497
5/3/2019,125780.369,119260.9898
5/4/2019,128403.7735,119130.5718
5/5/2019,127780.1452,119012.3437
5/6/2019,127063.8075,118906.3389
5/7/2019,123833.0171,118812.577
5/8/2019,121551.3605,118731.0629
5/9/2019,117413.6892,118661.787
5/10/2019,113654.4785,118604.7251
5/11/2019,112689.2823,118559.8387
5/12/2019,106222.7199,118527.0739
5/13/2019,113416.021,118506.3626
5/14/2019,116266.4413,118497.6215
5/15/2019,115941.0832,118500.7524
5/16/2019,117835.1035,118515.6424
5/17/2019,118090.5601,118542.1634
5/18/2019,120816.7544,118580.1726
5/19/2019,120075.4366,118629.5119
5/20/2019,118688.8841,118690.0088
5/21/2019,120000.1088,118761.4754
5/22/2019,117324.1193,118843.7094
5/23/2019,122444.3522,118936.4934
5/24/2019,117759.8297,119039.5958
5/25/2019,110573.5664,119152.77
5/26/2019,110346.0222,119275.7552
5/27/2019,107699.4506,119408.2765
5/28/2019,105346.8673,119550.0445
5/29/2019,104329.8932,119700.7563
5/30/2019,109755.4603,119860.0951
5/31/2019,112117.4281,120027.7307
6/1/2019,118702.8801,120203.3197
6/2/2019,116185.2391,120386.5057
6/3/2019,114869.9255,120576.9199
6/4/2019,120247.4453,120774.181
6/5/2019,124509.6104,120977.8959
6/6/2019,127178.1445,121187.66
6/7/2019,130130.3695,121403.0575
6/8/2019,127993.2353,121623.6619
6/9/2019,126443.4275,121849.0368
6/10/2019,130548.1915,122078.7356
6/11/2019,130225.8323,122312.3029
6/12/2019,128564.9383,122549.2744
6/13/2019,129964.1352,122789.1779
6/14/2019,127716.7392,123031.5338
6/15/2019,121745.4003,123275.8553
6/16/2019,120736.2706,123521.6499
6/17/2019,121871.8971,123768.4194
6/18/2019,122166.9609,124015.6609
6/19/2019,121275.5058,124262.8672
6/20/2019,124120.3368,124509.5284
6/21/2019,127960.8615,124755.1315
6/22/2019,123383.1742,124999.1624
6/23/2019,123218.3573,125241.1059
6/24/2019,127553.5412,125480.4467
6/25/2019,128614.1617,125716.6708
6/26/2019,128929.4026,125949.2657
6/27/2019,129665.4013,126177.7217
6/28/2019,128428.9414,126401.5329
6/29/2019,123910.9558,126620.1978
6/30/2019,129013.9978,126833.2205
7/1/2019,128891.6286,127040.1117
7/2/2019,131120.3782,127240.3895
7/3/2019,133680.6904,127433.5807
7/4/2019,133446.8429,127619.2212
7/5/2019,133332.3442,127796.8577
7/6/2019,126270.2893,127966.0482
7/7/2019,126513.0032,128126.3632
7/8/2019,129767.3203,128277.3865
7/9/2019,131533.3237,128418.7164
7/10/2019,126492.1284,128549.9666
7/11/2019,122704.3434,128670.7672
7/12/2019,125021.4902,128780.7652
7/13/2019,127738.9482,128879.6263
7/14/2019,126755.1826,128967.035
7/15/2019,128985.3601,129042.6959
7/16/2019,128964.9998,129106.3342
7/17/2019,126739.9276,129157.6972
7/18/2019,127024.4015,129196.5543
7/19/2019,126960.5856,129222.6984
7/20/2019,131237.3971,129235.9462
7/21/2019,132593.8053,129236.1391
7/22/2019,128797.8439,129223.144
7/23/2019,122926.9351,129196.8534
7/24/2019,118649.3754,129157.1867
7/25/2019,123872.4334,129104.0898
7/26/2019,126356.8648,129037.5367
7/27/2019,119866.2752,128957.5287
7/28/2019,122968.7794,128864.0957
7/29/2019,127134.1388,128757.2961
7/30/2019,126155.8379,128637.2169
7/31/2019,125903.0186,128503.9744
8/1/2019,128356.7728,128357.7137
8/2/2019,125860.3756,128198.6091
8/3/2019,124713.9061,128026.8643
8/4/2019,126074.5755,127842.7117
8/5/2019,127140.4618,127646.4128
8/6/2019,129205.508,127438.258
8/7/2019,127548.4037,127218.5659
8/8/2019,130990.8189,126987.6832
8/9/2019,131617.8067,126745.9844
8/10/2019,132310.7721,126493.8713
8/11/2019,129073.6062,126231.7721
8/12/2019,125336.6523,125960.1411
8/13/2019,126560.9988,125679.4581
8/14/2019,123545.6234,125390.2273
8/15/2019,124557.5889,125092.9767
8/16/2019,123629.9126,124788.2572
8/17/2019,125045.2332,124476.6415
8/18/2019,124490.9412,124158.7233
8/19/2019,125779.1202,123835.116
8/20/2019,122891.3403,123506.4516
8/21/2019,121268.6017,123173.3797
8/22/2019,122967.0409,122836.566
8/23/2019,123631.6483,122496.691
8/24/2019,121787.9278,122154.449
8/25/2019,123098.2398,121810.5461
8/26/2019,126227.5543,121465.6992
8/27/2019,125641.5684,121120.6343
8/28/2019,125268.6034,120776.0851
8/29/2019,127695.5649,120432.7914
8/30/2019,128676.2773,120091.4972
8/31/2019,127665.4059,119752.9496
9/1/2019,127447.6996,119417.8968
9/2/2019,127739.6547,119087.0864
9/3/2019,127214.1486,118761.264
9/4/2019,123062.7641,118441.1711
9/5/2019,126773.4761,118127.5438
9/6/2019,122369.295,117821.1108
9/7/2019,117370.0161,117522.5918
9/8/2019,117855.8397,117232.6958
9/9/2019,122113.3944,116952.1193
9/10/2019,117712.3779,116681.545
9/11/2019,115268.6223,116421.6395
9/12/2019,111440.3779,116173.0522
9/13/2019,110118.965,115936.4137
9/14/2019,109080.1774,115712.3337
9/15/2019,107925.8021,115501.4
9/16/2019,107680.2893,115304.1769
9/17/2019,109353.2098,115121.2035
9/18/2019,110580.9214,114952.9927
9/19/2019,109958.3161,114800.0295
9/20/2019,110245.1957,114662.7697
9/21/2019,108192.8504,114541.6392
9/22/2019,107547.891,114437.0323
9/23/2019,112144.6427,114349.3108
9/24/2019,110963.4307,114278.803
9/25/2019,109444.802,114225.8026
9/26/2019,108561.2856,114190.5685
9/27/2019,110859.8094,114173.3229
9/28/2019,109662.3743,114174.2518
9/29/2019,109809.6767,114193.5035
9/30/2019,113736.695,114231.1885
10/1/2019,111231.8876,114287.3793
10/2/2019,108968.1208,114362.1094
10/3/2019,110898.5596,114455.3739
10/4/2019,113283.4602,114567.1285
10/5/2019,110726.3799,114697.2904
10/6/2019,109324.0276,114845.7377
10/7/2019,110229.9231,115012.3095
10/8/2019,111608.4442,115196.8069
10/9/2019,116786.6596,115398.9925
10/10/2019,118336.0435,115618.5915
10/11/2019,118783.5005,115855.2919
10/12/2019,113283.8058,116108.7453
10/13/2019,119465.5887,116378.5677
10/14/2019,124186.5893,116664.3401
10/15/2019,121805.4161,116965.6099
10/16/2019,116318.5356,117281.8913
10/17/2019,115369.9339,117612.667
10/18/2019,116709.4163,117957.3892
10/19/2019,121492.4399,118315.4807
10/20/2019,122706.3473,118686.3366
10/21/2019,129571.5634,119069.3255
10/22/2019,125902.6907,119463.791
10/23/2019,127729.6795,119869.0535
10/24/2019,127475.3363,120284.4117
10/25/2019,124470.6689,120709.1442
10/26/2019,126892.6307,121142.5117
10/27/2019,128087.0575,121583.7581
10/28/2019,128914.5596,122032.1131
10/29/2019,129240.7933,122486.7936
10/30/2019,127706.8876,122947.0058
10/31/2019,124993.8972,123411.9474
11/1/2019,121674.3008,123880.8092
11/2/2019,121043.6042,124352.7773
11/3/2019,127887.5755,124827.0351
11/4/2019,133404.6431,125302.7654
11/5/2019,134073.1818,125779.1524
11/6/2019,135156.9052,126255.3839
11/7/2019,128666.6817,126730.6529
11/8/2019,125287.2861,127204.16
11/9/2019,129769.8845,127675.1154
11/10/2019,138400.265,128142.7405
11/11/2019,130382.7562,128606.2704
11/12/2019,128410.3526,129064.9552
11/13/2019,129068.8061,129518.0624
11/14/2019,130402.9983,129964.8783
11/15/2019,122498.8628,130404.71
11/16/2019,122945.9061,130836.887
11/17/2019,120163.3857,131260.7629
11/18/2019,121819.2595,131675.7168
11/19/2019,131425.4044,132081.1552
11/20/2019,130807.7958,132476.5128
11/21/2019,126609.5432,132861.2545
11/22/2019,121354.6184,133234.8761
11/23/2019,114368.8671,133596.9059
11/24/2019,116509.8769,133946.9054
11/25/2019,130803.4688,134284.4705
11/26/2019,132881.5306,134609.2325
11/27/2019,130098.9157,134920.8585
11/28/2019,135850.9112,135219.0523
11/29/2019,137280.3796,135503.5549
11/30/2019,139126.6022,135774.1453
12/1/2019,131801.737,136030.6401
12/2/2019,132434.6665,136272.8945
12/3/2019,132610.5545,136500.802
12/4/2019,135520.8959,136714.2945
12/5/2019,143485.9995,136913.3424
12/6/2019,141094.7845,137097.954
12/7/2019,139380.2922,137268.1757
12/8/2019,142651.25,137424.0909
12/9/2019,142473.1784,137565.8201
12/10/2019,140835.776,137693.52
12/11/2019,141470.3447,137807.3827
12/12/2019,143053.4813,137907.635
12/13/2019,145158.0066,137994.5371
12/14/2019,143538.8463,138068.382
12/15/2019,141872.6366,138129.4942
12/16/2019,137552.1508,138178.2283
12/17/2019,131738.0036,138214.9679
12/18/2019,130006.2214,138240.1238
12/19/2019,136193.4651,138254.1331
12/20/2019,133586.5874,138257.4573
12/21/2019,129317.1059,138250.5806
12/22/2019,135809.1475,138234.0083
12/23/2019,139282.9849,138208.265
12/24/2019,138024.3816,138173.8931
12/25/2019,139172.894,138131.4503
12/26/2019,136405.3804,138081.5084
12/27/2019,136250.3238,138024.6506
12/28/2019,139069.3712,137961.4704
12/29/2019,139260.6548,137892.5689
12/30/2019,137427.2509,137818.5529
12/31/2019,131077.8137,137740.0332
1/1/2020,131840.7548,137657.6223
1/2/2020,135401.3955,137571.9323
1/3/2020,137444.8505,137483.573
1/4/2020,131024.0589,137393.1499
1/5/2020,132667.3691,137301.262
1/6/2020,141191.549,137208.5
1/7/2020,144322.3225,137115.4443
1/8/2020,139083.3932,137022.663
1/9/2020,145286.1343,136930.7102
1/10/2020,145769.6675,136840.124
1/11/2020,146125.7153,136751.4247
1/12/2020,149728.503,136665.1133
1/13/2020,154086.1054,136581.6696
1/14/2020,149399.91,136501.551
1/15/2020,145230.6466,136425.1905
1/16/2020,144718.6639,136352.9955
1/17/2020,144774.6119,136285.3466
1/18/2020,147736.3853,136222.5961
1/19/2020,138800.3688,136165.0672
1/20/2020,136022.6772,136113.0524
1/21/2020,132630.9936,136066.8129
1/22/2020,130467.4857,136026.5777
1/23/2020,130001.7204,135992.5429
1/24/2020,132352.3153,135964.8707
1/25/2020,129369.793,135943.6895
1/26/2020,133141.6415,135929.0925
1/27/2020,132538.509,135921.1386
