Date,Coal,Trend_Coal_Generation,Gas,Trend + Seasonal Component_x,Solar,Trend_Seasonal_Component,Wind,Trend + Seasonal Component_y
2018-10-28,79245.57436,83221.89025,130275.5213,128652.6054,23.6101107,-9.180879159,16302.51897,12388.67535
2018-10-29,79556.9801,83419.02022,130677.0047,128780.4956,42.87377696,-13.02012793,18683.04224,12624.94363
2018-10-30,83571.2612,83607.0936,130208.5562,128912.3608,34.36499931,-16.64742664,18858.41302,12863.17849
2018-10-31,80120.20587,83785.66381,131485.4318,129048.2418,33.70294391,-20.05048914,19108.78995,13102.97127
2018-11-01,77863.31687,83954.31658,127446.3539,129188.1781,14.91783315,-23.21798571,11576.98547,13343.90147
2018-11-02,73550.6877,84112.67108,129384.5401,129332.2072,4.651666441,-26.13958691,15674.54079,13585.53788
2018-11-03,69023.35405,84260.38099,122989.4841,129480.3652,40.76227704,-28.80600305,17289.7358,13827.43963
2018-11-04,67353.07191,84397.13549,126597.3727,129632.6855,14.90555538,-31.20901937,23313.81072,14069.15735
2018-11-05,83599.48924,84522.66003,129626.5829,129789.1998,34.56672173,-33.3415266,7974.722388,14310.23436
2018-11-06,87662.05092,84636.7171,130622.5726,129949.9366,16.12094413,-35.19754695,731.4399593,14550.20785
2018-11-07,87485.58364,84739.10683,130329.237,130114.9221,5.082221997,-36.7722553,2069.436538,14788.61017
2018-11-08,79394.38575,84829.6674,133224.2413,130284.1792,12.50844428,-38.06199555,7289.607554,15024.97007
2018-11-09,80118.2783,84908.27548,124688.7383,130457.7275,11.80788865,-39.06429223,24272.85275,15258.81403
2018-11-10,81030.55116,84974.8464,130082.2611,130635.5828,22.92422181,-39.77785703,10768.38958,15489.66753
2018-11-11,85076.24093,85029.33429,133248.0527,130817.7573,23.41177745,-40.20259056,3729.113416,15717.05643
2018-11-12,84843.00917,85071.73206,132983.8794,131004.2589,12.86872186,-40.33957913,20655.719,15940.5083
2018-11-13,88250.29163,85102.07128,127043.9375,131195.0909,27.82333292,-40.19108664,27608.16389,16159.55373
2018-11-14,89431.68927,85120.42189,124234.902,131390.2521,25.3976106,-39.76054166,24513.76736,16373.72776
2018-11-15,89662.17684,85126.89188,129722.1644,131589.736,27.45838846,-39.05251974,20784.11884,16582.57114
2018-11-16,89817.14593,85121.62676,135429.5694,131793.5308,11.20074972,-38.07272101,12015.6875,16785.63175
2018-11-17,83027.8703,85104.809,134272.7361,132001.6191,31.2214439,-36.8279432,17512.42387,16982.46588
2018-11-18,83117.64548,85076.65725,135295.0441,132213.9777,9.500333061,-35.3260502,16388.32941,17172.63957
2018-11-19,88403.75129,85037.42557,135555.9697,132430.5769,30.76505504,-33.57593635,16848.04791,17355.72989
2018-11-20,85481.18613,84987.40246,138132.2078,132651.3806,30.05694395,-31.58748644,20338.408,17531.32625
2018-11-21,88097.5888,84926.90987,134293.2838,132876.3461,19.34399968,-29.3715319,24127.65604,17699.03159
2018-11-22,89255.7462,84856.30201,132034.0149,133105.4234,15.54955522,-26.93980301,21645.21383,17858.46363
2018-11-23,85713.82949,84775.96414,132899.243,133338.5554,15.95422184,-24.30487764,9861.554254,18009.25602
2018-11-24,80961.60468,84686.31127,136460.0221,133575.6774,0.0,-21.48012655,5732.871641,18151.05951
2018-11-25,86881.95385,84587.7867,137303.885,133816.7167,0.425999975,-18.4796556,14074.69739,18283.54298
2018-11-26,88871.62577,84480.86059,134195.6673,134061.593,8.747999804,-15.31824498,24522.49171,18406.39456
2018-11-27,84602.18498,84366.02831,133616.7044,134310.2175,21.61224951,-12.01128589,23636.8064,18519.32253
2018-11-28,91123.1977,84243.8089,132493.2951,134562.4931,28.7561663,-8.574714778,20601.51874,18622.05634
2018-11-29,96610.02274,84114.74325,132715.5862,134818.3141,28.56227752,-5.024945505,7377.578693,18714.34743
2018-11-30,96845.78657,83979.39243,135154.145,135077.566,21.77144407,-1.378799665,1208.005074,18795.97005
2018-12-01,94263.99737,83838.33578,137721.9619,135340.1257,0.884333281,2.346564599,1787.510292,18866.72204
2018-12-02,95408.25611,83692.16909,138478.3705,135605.8608,0.0,6.133725026,1732.559779,18926.42549
2018-12-03,96471.82824,83541.50267,137970.9822,135874.6299,5.038666489,9.965068606,8862.646742,18974.92735
2018-12-04,90545.23036,83386.95938,135397.3686,136146.2826,15.69499979,13.82286557,21670.04967,19012.09999
2018-12-05,95071.19213,83229.17264,139558.8983,136420.6592,7.906999838,17.68934374,8916.823147,19037.84166
2018-12-06,94891.98091,83068.78441,143357.7458,136697.5906,22.8142773,21.54676285,9316.113897,19052.07688
2018-12-07,89711.43495,82906.4432,141181.2033,136976.8987,23.62294381,25.37748863,23207.23484,19054.75676
2018-12-08,88170.15963,82742.80197,140498.7872,137258.3961,25.53799927,29.1640663,20073.72896,19045.85924
2018-12-09,87577.22876,82578.51607,139226.7509,137541.8861,20.51233289,32.88929317,24227.61021,19025.38925
2018-12-10,86746.92657,82414.24126,139394.8821,137827.1631,16.70533299,36.53629003,24766.05749,18993.37879
2018-12-11,83973.88365,82250.63156,136800.5755,138114.0124,19.23066623,40.08857117,27028.02929,18949.88694
2018-12-12,80547.71369,82088.33729,135569.6752,138402.2102,13.22924976,43.53011251,26713.51341,18894.99975
2018-12-13,83834.99824,81928.003,134740.9612,138691.5243,7.773333058,46.84541782,22575.12071,18828.83011
2018-12-14,81161.38381,81770.26552,136243.2829,138981.7138,6.025166459,50.01958259,27915.42483,18751.51751
2018-12-15,76062.66911,81615.75193,141930.212,139272.5293,24.25088833,53.03835535,26215.68102,18663.22768
2018-12-16,83430.54175,81465.07768,144674.4625,139563.7135,19.92922191,55.88819619,15532.6325,18564.15224
2018-12-17,82344.87171,81318.84468,140573.273,139855.001,13.07183305,58.55633227,24316.50559,18454.50821
2018-12-18,78344.55863,81177.63944,134897.3155,140146.1189,8.843055537,61.03081007,26589.06083,18334.53743
2018-12-19,80038.91098,81042.0313,138052.5986,140436.7869,16.60138844,63.30054414,26144.85508,18204.50598
2018-12-20,80878.25411,80912.57067,140792.4449,140726.718,4.768888695,65.35536227,22274.09043,18064.70344
2018-12-21,74240.17096,80789.78736,139289.4178,141015.6182,4.296833168,67.18604673,27712.30693,17915.44214
2018-12-22,75819.14774,80674.18897,148577.713,141303.1876,24.76977733,68.78437163,17936.80761,17757.05633
2018-12-23,74667.65051,80566.25937,147290.0503,141589.1202,8.438944144,70.14313605,21117.36673,17589.90126
2018-12-24,84749.92485,80466.45718,149742.4528,141873.1047,4.424999832,71.25619293,1876.98158,17414.35223
2018-12-25,86544.63097,80375.21444,145518.873,142154.825,5.229666424,72.11847359,970.8932207,17230.80355
2018-12-26,81831.12492,80292.93526,149314.4707,142433.9601,1.002166607,72.72600779,973.7451901,17039.66746
2018-12-27,75575.11954,80219.99463,150028.8991,142710.1853,1.993166548,73.0759392,588.6572765,16841.37302
2018-12-28,73065.49509,80156.73727,149604.4111,142983.1722,23.84299939,73.16653633,19917.03933,16636.36489
2018-12-29,72934.19913,80103.47661,144122.4266,143252.5897,12.27788877,72.99719874,20804.18624,16425.10211
2018-12-30,75444.07475,80060.49382,145221.6252,143518.1039,3.514444395,72.56845872,15723.72319,16208.05687
2018-12-31,81229.94586,80028.03696,149168.1414,143779.3792,6.842333162,71.88197815,10373.9241,15985.71312
2019-01-01,69843.78385,80006.32028,136062.0875,144036.0786,13.55083306,70.94054089,26586.75654,15758.56529
2019-01-02,73890.80631,79995.52348,137747.953,144287.8643,12.36083322,69.74804045,26404.43826,15527.1169
2019-01-03,75102.29865,79995.79126,139307.5238,144534.3985,16.32972197,68.30946318,19423.59996,15291.87916
2019-01-04,70591.70954,80007.23278,140358.8763,144775.3436,22.68599955,66.63086699,24290.3131,15053.36952
2019-01-05,83144.66093,80029.92138,137705.4019,145010.3632,6.354833197,64.7193557,8827.002344,14812.11031
2019-01-06,67679.74415,80063.89434,137087.883,145239.1226,11.92983309,62.58304908,22531.3422,14568.62719
2019-01-07,81375.60882,80109.15268,144368.9663,145461.2892,24.47766617,60.2310489,15277.05509,14323.4478
2019-01-08,85301.62671,80165.66122,146864.1334,145676.5333,24.28583293,57.6734008,9026.397274,14077.10022
2019-01-09,81729.77804,80233.34856,143085.3042,145884.529,8.829110804,54.92105248,15042.26309,13830.11156
2019-01-10,76817.92331,80312.10734,142656.7022,146084.9542,21.5083331,51.98580821,18312.02504,13583.00649
2019-01-11,76027.15398,80401.79443,139145.8458,146277.4918,25.09477721,48.88027985,21243.9332,13336.30583
2019-01-12,72552.32043,80502.23138,135872.122,146461.8299,23.99872169,45.61783462,16843.25398,13090.52508
2019-01-13,77618.09837,80613.20484,142464.2198,146637.6628,19.24922197,42.21253988,8906.29166,12846.17307
2019-01-14,84348.33671,80734.46716,144409.1337,146804.6913,28.77133304,38.67910504,9020.984277,12603.75056
2019-01-15,86953.87119,80865.73705,148680.6728,146962.6233,5.449333087,35.03282095,2677.149987,12363.74887
2019-01-16,89780.91242,81006.70034,150040.8467,147111.1748,5.011499777,31.28949693,154.6239047,12126.6486
2019-01-17,83319.21967,81157.01079,152106.3767,147250.07,1.035166605,27.46539581,1056.538491,11892.91835
2019-01-18,83020.6407,81316.29109,148792.4542,147379.0419,0.221666653,23.57716707,4594.278339,11663.01346
2019-01-19,72093.10959,81484.13382,144436.8782,147497.8334,0.886666614,19.64177856,20139.47893,11437.37481
2019-01-20,76401.90977,81660.10257,143981.4108,147606.1971,1.257666592,15.67644696,10106.65747,11216.42773
2019-01-21,80315.88229,81843.73312,146911.795,147703.8965,1.394916584,11.69856723,7855.203032,11000.58086
2019-01-22,69649.35859,82034.53466,143969.2558,147790.7058,7.925999828,7.725641466,25859.80384,10790.22511
2019-01-23,81052.20503,82231.99113,147224.3247,147866.4111,4.134499845,3.775207319,12368.88964,10585.73273
2019-01-24,78307.34544,82435.56262,143661.5624,147930.8104,7.060555292,-0.135233622,18865.8847,10387.45635
2019-01-25,73793.56524,82644.68674,141605.4288,147983.7142,23.7924995,-3.988287283,18381.02905,10195.72813
2019-01-26,64507.90927,82858.78019,135139.9067,148024.946,11.32488871,-7.766738042,25053.76969,10010.85902
2019-01-27,63786.93165,83077.24028,138314.8928,148054.3425,19.25633284,-11.4536189,25692.37372,9833.137971
2019-01-28,81105.69329,83299.44652,148836.3451,148071.7541,34.9732775,-15.03228057,6958.011333,9662.831357
2019-01-29,80144.75639,83524.76229,149408.2951,148077.0454,30.33911073,-18.48645926,8445.466296,9500.182363
2019-01-30,77081.30836,83752.53647,143807.8448,148070.0951,17.27541638,-21.80034278,18196.99365,9345.410499
2019-01-31,77237.80105,83982.10521,141857.6041,148050.7967,19.09622188,-24.95863484,21033.95105,9198.711174
2019-02-01,85088.82575,84212.79361,145678.901,148019.0587,6.080833211,-27.94661717,8013.625129,9060.255355
2019-02-02,86530.93696,84443.91753,142901.1914,147974.8047,6.209333045,-30.75020922,6822.129887,8930.189287
2019-02-03,82232.52955,84674.78535,138871.66,147917.9736,9.854666443,-33.35602534,4905.992264,8808.634314
2019-02-04,81460.17304,84904.69975,139829.6999,147848.5201,3.987333292,-35.75142898,32.73141312,8695.686757
2019-02-05,85190.91753,85132.95956,142865.009,147766.4144,7.98616645,-37.92458393,302.1383064,8591.417881
2019-02-06,90142.36037,85358.86151,149636.3285,147671.6426,8.966416319,-39.86450218,904.4420861,8495.873941
2019-02-07,96505.23755,85581.70209,150961.2178,147564.207,11.20605518,-41.56108844,5337.340919,8409.076298
2019-02-08,95618.63311,85800.7793,153697.6553,147444.1255,2.622833177,-43.00518094,8784.646808,8331.021618
2019-02-09,98080.11136,86015.39448,155545.8619,147311.4323,9.266499652,-44.18858843,3053.562835,8261.682141
2019-02-10,100683.456,86224.85406,157681.8451,147166.1777,6.859055365,-45.10412328,2478.752374,8201.00603
2019-02-11,98052.30218,86428.47132,154561.966,147008.4279,4.153499826,-45.7456305,740.0053366,8148.91779
2019-02-12,97068.50279,86625.56812,154008.8467,146838.265,1.18099993,-46.10801258,365.7419812,8105.318756
2019-02-13,90492.28316,86815.47661,152727.3843,146655.7873,0.004833333,-46.18725,635.9538699,8070.08765
2019-02-14,97598.1672,86997.54087,150659.0118,146461.1087,0.821333284,-45.98041748,4934.347004,8043.081211
2019-02-15,97737.74037,87171.11856,152389.7208,146254.3586,0.0,-45.48569573,2520.308624,8024.134879
2019-02-16,91220.48975,87335.58252,148528.9102,146035.6821,0.0,-44.70237879,11353.28103,8013.06355
2019-02-17,90482.75288,87490.32229,150249.5545,145805.2395,0.0,-43.63087688,8595.245391,8009.662384
2019-02-18,93215.8149,87634.74559,150838.0599,145563.2063,0.0,-42.27271477,8568.661076,8013.707668
2019-02-19,91231.22873,87768.27981,143701.6109,145309.7725,0.0,-40.63052568,19485.28147,8024.957737
2019-02-20,95920.55201,87890.37336,142389.3035,145045.143,0.0,-38.70804068,11817.32408,8043.153941
2019-02-21,94236.651,88000.49701,150001.4749,144769.5368,0.0,-36.5100738,9328.799243,8068.021653
2019-02-22,85621.61324,88098.14514,139551.7448,144483.1867,0.0,-34.04250274,22022.87139,8099.271327
2019-02-23,85831.80653,88182.83697,144849.5858,144186.3393,0.0,-31.31224535,12882.42733,8136.59959
2019-02-24,92097.61257,88254.11765,150616.2389,143879.2543,0.17249999,-28.32723194,804.2304048,8179.690365
2019-02-25,95780.4967,88311.55937,148568.2502,143562.2043,0.451833306,-25.09637366,958.4378236,8228.216033
2019-02-26,90126.81926,88354.76234,149262.5596,143235.4743,0.0,-21.62952684,4772.462058,8281.838611
2019-02-27,83905.36138,88383.35566,148654.0689,142899.3614,0.0,-17.93745371,8223.304754,8340.21096
2019-02-28,82295.30612,88396.99826,149735.9496,142554.1743,0.620499963,-14.03177947,5262.158245,8402.978004
2019-03-01,83702.59602,88395.37956,152759.2995,142200.2326,0.036166665,-9.924945964,11055.20767,8469.777969
2019-03-02,88557.20658,88378.22023,154939.5387,141837.8667,0.736999956,-5.630162187,4064.878667,8540.243628
2019-03-03,86841.84316,88345.2728,151793.4374,141467.4174,0.912833279,-1.161351704,6599.555671,8614.00355
2019-03-04,78235.5077,88296.32213,151191.7995,141089.2347,1.147833265,3.466902663,7844.529562,8690.68335
2019-03-05,86663.73039,88231.18592,152450.4248,140703.6783,1.409833249,8.239416742,3809.421413,8769.906939
2019-03-06,87931.86345,88149.71506,150439.1169,140311.1162,0.694666625,13.14046525,5418.052026,8851.297762
2019-03-07,90662.97494,88051.79391,141727.8146,139911.9246,1.987499889,18.15384409,16175.89325,8934.480025
2019-03-08,90320.32566,87937.3405,142604.4774,139506.4875,9.095277489,23.26293455,15667.7954,9019.079908
2019-03-09,87596.85535,87806.30668,144264.2198,139095.1956,46.74649893,28.45076897,4106.379832,9104.726756
2019-03-10,84899.98588,87658.67815,141689.8795,138678.4464,102.6328315,33.70009781,15986.77532,9191.054244
2019-03-11,83679.03624,87494.47443,133945.8894,138256.6434,57.17836022,38.9934577,23691.03145,9277.701521
2019-03-12,89215.34104,87313.74873,132828.3507,137830.1952,44.100777,44.31324028,11143.79028,9364.314317
2019-03-13,90343.42674,87116.58779,133101.7641,137399.5156,98.61141493,49.64176145,4873.650003,9450.546013
2019-03-14,84253.92283,86903.1116,131785.2134,136965.0225,105.9716647,54.96133095,14595.12035,9536.058679
2019-03-15,78755.24013,86673.47305,130328.9897,136527.1376,82.44744313,60.25432172,18755.65192,9620.524064
2019-03-16,85552.00152,86427.85752,131113.1709,136086.2859,96.99533172,65.50323904,5880.988364,9703.624547
2019-03-17,87664.57056,86166.4824,126793.236,135642.8947,94.82499859,70.69078889,4612.271757,9785.054034
2019-03-18,91924.07828,85889.59653,125556.783,135197.3938,105.8973314,75.79994554,6300.3112,9864.51881
2019-03-19,87140.47626,85597.47956,124147.6526,134750.2144,103.1611091,80.81401789,4960.503221,9941.738332
2019-03-20,84345.16588,85290.4413,123147.1508,134301.7884,100.0564427,85.71671436,3805.948477,10016.44597
2019-03-21,83975.19203,84968.82092,127363.0824,133852.5487,101.939276,90.49220613,4701.62891,10088.38971
2019-03-22,86673.37414,84632.98617,126363.2968,133402.9276,104.8369422,95.12518837,5487.288507,10157.33272
2019-03-23,81457.88407,84283.33251,127312.9795,132953.3572,93.99510949,99.60093932,10098.58392,10223.054
2019-03-24,86977.30042,83920.28217,130535.4766,132504.2682,8.721332958,103.9053769,3480.647218,10285.3488
2019-03-25,90479.58839,83544.28315,127813.7914,132056.0899,48.15305463,108.0251129,8700.809336,10344.0291
2019-03-26,81045.08825,83155.80827,123420.2124,131609.2494,84.92788749,111.9475036,17823.29447,10398.92398
2019-03-27,85675.5261,82755.354,130208.7877,131164.1711,58.11427667,115.6606983,5544.423332,10449.87991
2019-03-28,85337.37267,82343.43941,130972.4335,130721.2764,111.2621649,119.1536842,1560.134635,10496.76099
2019-03-29,80958.46869,81920.605,134481.4091,130280.9831,105.6661099,122.416327,2859.871666,10539.44914
2019-03-30,74305.20164,81487.41148,127448.7715,129843.705,111.4918594,125.4394098,13327.70008,10577.84418
2019-03-31,82727.44205,81044.43856,128553.2771,129409.8513,51.57288786,128.2146662,3159.610518,10611.86391
2019-04-01,84877.42587,80592.28371,125541.3213,128979.8265,58.2763879,130.734811,5990.541462,10641.44404
2019-04-02,86044.6855,80131.56082,121445.5034,128554.0294,91.23983204,132.9935663,5005.635785,10666.53813
2019-04-03,78928.11436,79662.89896,118096.723,128132.8534,72.42194304,134.9856834,15947.63111,10687.11742
2019-04-04,77525.47384,79186.941,119767.1482,127716.6854,96.6609981,136.7069612,19019.41153,10703.17062
2019-04-05,80668.38072,78704.34226,123678.2165,127305.906,79.28824853,138.1542597,6189.868778,10714.70362
2019-04-06,69332.41523,78215.76921,119115.2049,126900.8885,89.89749886,139.3255093,24724.10297,10721.73918
2019-04-07,68143.52034,77721.89799,118851.9277,126501.9992,99.29516528,140.2197165,19690.40187,10724.31648
2019-04-08,82735.04358,77223.41315,121412.1529,126109.5965,102.3119985,140.8369641,7619.760515,10722.49073
2019-04-09,79864.379,76721.00616,121066.1412,125724.0306,69.04813761,141.1784083,7319.89786,10716.3326
2019-04-10,78665.28115,76215.37412,125269.7533,125345.6436,78.63138767,141.2462707,10179.38018,10705.9277
2019-04-11,76087.96527,75707.21828,128998.6556,124974.7687,63.44885988,141.0438262,9009.37851,10691.37597
2019-04-12,79706.6016,75197.24274,128134.2194,124611.73,110.5245258,140.5753871,3880.555483,10672.79101
2019-04-13,67091.00404,74686.15304,122063.6319,124256.8424,90.48885943,139.8462827,18325.38179,10650.29939
2019-04-14,60692.97034,74174.65481,121058.863,123910.4108,57.99672114,138.8628347,24823.09236,10624.03988
2019-04-15,72766.58807,73663.45244,126041.8738,123572.7304,76.54760967,137.6323294,14473.14719,10594.16275
