Date,Clean_Coal_Generation,Trend_Coal_Generation
8/6/2019,83604.3871,76131.56727
8/7/2019,86391.04858,76276.37686
8/8/2019,80234.84755,76412.56811
8/9/2019,71397.71593,76540.13202
8/10/2019,71770.92076,76659.07523
8/11/2019,66964.44015,76769.41971
8/12/2019,71664.28216,76871.20258
8/13/2019,75873.6831,76964.47584
8/14/2019,78381.82427,77049.30604
8/15/2019,73334.51525,77125.77403
8/16/2019,72917.43934,77193.97457
8/17/2019,67825.27213,77254.01597
8/18/2019,62417.68499,77306.01976
8/19/2019,74606.39346,77350.12022
8/20/2019,77491.14685,77386.46396
8/21/2019,77510.06271,77415.20953
8/22/2019,80801.57267,77436.52686
8/23/2019,74081.01956,77450.59685
8/24/2019,67355.18126,77457.61081
8/25/2019,71349.70424,77457.76998
8/26/2019,75555.90338,77451.28495
8/27/2019,78059.26372,77438.37514
8/28/2019,69106.53564,77419.26819
8/29/2019,72474.12877,77394.19943
8/30/2019,73170.08928,77363.41123
8/31/2019,70284.25195,77327.15245
9/1/2019,71579.18209,77285.67778
9/2/2019,68395.66958,77239.24714
9/3/2019,82462.72104,77188.12506
9/4/2019,80544.06585,77132.58002
9/5/2019,82965.32813,77072.88382
9/6/2019,84438.23447,77009.31095
9/7/2019,78593.99939,76942.13791
9/8/2019,75917.35264,76871.64262
9/9/2019,81559.78286,76798.10373
9/10/2019,83998.45437,76721.79999
9/11/2019,82120.68865,76643.0096
9/12/2019,79697.82977,76562.00961
9/13/2019,76782.11722,76479.07526
9/14/2019,70214.85958,76394.47938
9/15/2019,81647.75166,76308.49175
9/16/2019,90877.2505,76221.37854
9/17/2019,82723.36929,76133.40169
9/18/2019,85771.61513,76044.81834
9/19/2019,86533.46688,75955.88028
9/20/2019,82062.13645,75866.83339
9/21/2019,75086.25694,75777.91712
9/22/2019,66931.71182,75689.36397
9/23/2019,63847.23866,75601.399
9/24/2019,69648.84242,75514.23937
9/25/2019,77663.18748,75428.09386
9/26/2019,79026.85788,75343.16249
9/27/2019,79694.73881,75259.63605
9/28/2019,74761.74147,75177.69579
9/29/2019,63642.4928,75097.513
9/30/2019,86879.30244,75019.24873
10/1/2019,84940.08606,74943.05347
10/2/2019,81011.93027,74869.06686
10/3/2019,79837.84454,74797.41748
10/4/2019,78126.76238,74728.22258
10/5/2019,63467.07733,74661.58796
10/6/2019,61688.85154,74597.60775
10/7/2019,66023.7805,74536.36432
10/8/2019,79529.32432,74477.92817
10/9/2019,86538.11907,74422.35786
10/10/2019,88197.5576,74369.7
10/11/2019,81493.85733,74319.9892
10/12/2019,76932.1555,74273.24815
10/13/2019,80324.64292,74229.48762
10/14/2019,74772.9086,74188.70661
10/15/2019,77175.82497,74150.89243
10/16/2019,74910.27843,74116.02085
10/17/2019,70725.00911,74084.05629
10/18/2019,68637.71335,74054.95205
10/19/2019,73452.38644,74028.65049
10/20/2019,77518.67496,74005.08336
10/21/2019,68543.18886,73984.17204
10/22/2019,67022.41552,73965.8279
10/23/2019,71063.439,73949.95262
10/24/2019,63106.41119,73936.43856
10/25/2019,63401.76161,73925.16917
10/26/2019,69454.14894,73916.01939
10/27/2019,71343.86858,73908.85611
10/28/2019,65596.28703,73903.5386
10/29/2019,67207.68431,73899.91899
10/30/2019,69658.81194,73897.84279
10/31/2019,74251.83859,73897.14939
11/1/2019,76861.49207,73897.67255
11/2/2019,69739.30532,73899.24102
11/3/2019,75645.54595,73901.67898
11/4/2019,80265.82068,73904.80671
11/5/2019,74342.98723,73908.44109
11/6/2019,78929.11788,73912.39619
11/7/2019,72170.95657,73916.48389
11/8/2019,69197.15641,73920.51442
11/9/2019,72057.72758,73924.29694
11/10/2019,72244.53808,73927.64019
11/11/2019,60619.56467,73930.35304
11/12/2019,63993.26601,73932.24503
11/13/2019,66064.8979,73933.12705
11/14/2019,71577.65826,73932.81182
11/15/2019,69844.28728,73931.11451
11/16/2019,70618.79164,73927.85326
11/17/2019,62658.57707,73922.84976
11/18/2019,76422.76455,73915.92976
11/19/2019,79021.11955,73906.92357
11/20/2019,72851.81579,73895.66659
11/21/2019,68786.04412,73881.99981
11/22/2019,71016.59753,73865.77021
11/23/2019,72885.91757,73846.83125
11/24/2019,71761.87647,73825.04331
11/25/2019,85139.20927,73800.27403
11/26/2019,88943.92757,73772.39876
11/27/2019,77896.91778,73741.30083
11/28/2019,86891.29725,73706.87194
11/29/2019,93238.10551,73669.01245
11/30/2019,88133.87115,73627.63159
12/1/2019,80046.20282,73582.6478
12/2/2019,77802.95065,73533.98884
12/3/2019,66979.22383,73481.59205
12/4/2019,74656.62619,73425.40446
12/5/2019,79542.21457,73365.38291
12/6/2019,77571.96947,73301.49417
12/7/2019,69116.30741,73233.71496
12/8/2019,73030.4259,73162.03199
12/9/2019,73232.36121,73086.44196
12/10/2019,76530.8392,73006.95151
12/11/2019,78499.54346,72923.57715
12/12/2019,76696.86986,72836.34518
12/13/2019,79543.44671,72745.29153
12/14/2019,75738.38444,72650.46159
12/15/2019,71547.66696,72551.91006
12/16/2019,66812.85416,72449.70068
12/17/2019,67636.23475,72343.90599
12/18/2019,67861.57491,72234.60708
12/19/2019,65449.75063,72121.89323
12/20/2019,65784.66119,72005.86163
12/21/2019,63591.2733,71886.61697
12/22/2019,75283.69034,71764.27111
12/23/2019,75687.37493,71638.94263
12/24/2019,69240.64778,71510.75642
12/25/2019,72041.90637,71379.84323
12/26/2019,62228.9402,71246.33923
12/27/2019,65087.91842,71110.38547
12/28/2019,71757.77615,70972.12744
12/29/2019,74368.57755,70831.71452
12/30/2019,72130.30215,70689.29948
12/31/2019,63228.60733,70545.03792
1/1/2020,70259.03029,70399.08773
1/2/2020,69175.52522,70251.60857
1/3/2020,70410.14397,70102.76125
1/4/2020,63797.08851,69952.70723
1/5/2020,60332.30394,69801.60804
1/6/2020,71327.9031,69649.62468
1/7/2020,71707.94787,69496.9171
1/8/2020,69724.19516,69343.64364
1/9/2020,78517.5688,69189.96046
1/10/2020,72883.07272,69036.02098
1/11/2020,76860.89738,68881.9754
1/12/2020,66109.51471,68727.97012
1/13/2020,68100.93023,68574.14724
1/14/2020,69942.80415,68420.64409
1/15/2020,71454.70203,68267.59271
1/16/2020,70618.76679,68115.1194
1/17/2020,67780.72864,67963.34429
1/18/2020,71240.4776,67812.38086
1/19/2020,63516.59504,67662.33562
1/20/2020,63875.85259,67513.30766
1/21/2020,65548.31043,67365.38831
1/22/2020,65838.05605,67218.66082
1/23/2020,69501.93969,67073.20008
1/24/2020,64662.43071,66929.07228
1/25/2020,65360.1528,66786.33474
1/26/2020,72321.93223,66645.03562
1/27/2020,68041.86931,66505.2138
1/28/2020,67837.30095,66366.89868
1/29/2020,67353.80542,66230.11009
1/30/2020,64046.62151,66094.85816
1/31/2020,63205.24477,65961.14332
2/1/2020,58971.53674,65828.95622
2/2/2020,68377.26354,65698.27778
2/3/2020,74771.74451,65569.0792
2/4/2020,65566.73329,65441.32207
2/5/2020,62480.98555,65314.95846
2/6/2020,69027.63225,65189.93105
2/7/2020,70647.09753,65066.17336
2/8/2020,63357.43943,64943.60988
2/9/2020,56749.50532,64822.15637
2/10/2020,61799.76715,64701.7201
2/11/2020,57947.93249,64582.20018
2/12/2020,70268.51043,64463.48784
2/13/2020,60870.61362,64345.46685
2/14/2020,64149.84486,64228.01387
2/15/2020,61086.43289,64110.99884
2/16/2020,67103.58927,63994.28549
2/17/2020,66773.10131,63877.73174
2/18/2020,71825.59731,63761.19019
2/19/2020,69684.80768,63644.50865
2/20/2020,61560.76803,63527.53065
2/21/2020,59001.88671,63410.096
2/22/2020,55439.38988,63292.04131
2/23/2020,68400.50674,63173.20061
2/24/2020,67128.9687,63053.40588
2/25/2020,65382.77806,62932.48773
2/26/2020,59228.80476,62810.27592
2/27/2020,50697.48655,62686.60003
2/28/2020,51788.91758,62561.29005
2/29/2020,51334.18048,62434.17703
3/1/2020,58918.50689,62305.09367
3/2/2020,60350.7349,62173.87498
3/3/2020,56564.73448,62040.35887
3/4/2020,55922.24775,61904.38681
3/5/2020,62200.99079,61765.80437
3/6/2020,60942.83279,61624.46191
3/7/2020,66723.29579,61480.21512
3/8/2020,64916.81365,61332.92559
3/9/2020,57476.25466,61182.46142
3/10/2020,51982.3146,61028.69776
3/11/2020,54043.62664,60871.51731
3/12/2020,61033.90815,60710.8109
3/13/2020,58486.07151,60546.4779
3/14/2020,55320.13021,60378.42679
3/15/2020,60979.65916,60206.57552
3/16/2020,63806.05446,60030.852
3/17/2020,61792.56904,59851.19444
3/18/2020,74276.5042,59667.55178
3/19/2020,71909.09718,59479.88397
3/20/2020,70648.90819,59288.16232
3/21/2020,72888.22616,59092.36976
3/22/2020,67346.57397,58892.50109
3/23/2020,62584.30545,58688.56318
3/24/2020,69873.42579,58480.57515
3/25/2020,71166.53222,58268.56854
3/26/2020,57607.86548,58052.58738
3/27/2020,51656.72283,57832.68826
3/28/2020,45171.58649,57608.94042
3/29/2020,44301.30925,57381.42567
3/30/2020,60160.42431,57150.23839
3/31/2020,59062.36753,56915.48549
4/1/2020,56272.71446,56677.28622
4/2/2020,61538.37129,56435.77208
4/3/2020,57101.08129,56191.08661
4/4/2020,60340.88167,55943.38521
4/5/2020,62133.72081,55692.8348
4/6/2020,57509.91915,55439.61362
4/7/2020,55512.94529,55183.91086
4/8/2020,57547.61882,54925.92631
4/9/2020,52429.40187,54665.86996
4/10/2020,54007.31088,54403.9616
4/11/2020,52355.93985,54140.43036
4/12/2020,55480.79886,53875.51423
4/13/2020,63399.29862,53609.45956
4/14/2020,61490.01499,53342.5205
4/15/2020,56026.23437,53074.9585
4/16/2020,55300.62553,52807.04165
4/17/2020,44566.9977,52539.04413
4/18/2020,48682.59954,52271.24561
4/19/2020,44804.31532,52003.93054
4/20/2020,49082.52933,51737.38752
4/21/2020,40334.75937,51471.90869
4/22/2020,50590.73483,51207.78893
4/23/2020,53297.08928,50945.32526
4/24/2020,52113.91288,50684.81611
4/25/2020,39753.88306,50426.56058
4/26/2020,37906.01425,50170.85776
4/27/2020,41302.23362,49918.00598
4/28/2020,47767.67689,49668.30214
4/29/2020,51316.84808,49422.04092
4/30/2020,46599.89346,49179.51413
5/1/2020,48235.65915,48941.00996
5/2/2020,46020.85888,48706.81229
5/3/2020,37644.41201,48477.2
5/4/2020,44087.98817,48252.44628
5/5/2020,52125.01826,48032.81796
5/6/2020,45141.99017,47818.57486
5/7/2020,49927.66978,47609.96916
5/8/2020,46668.58101,47407.24475
5/9/2020,49952.19642,47210.63667
5/10/2020,44920.3105,47020.37049
5/11/2020,50166.9649,46836.6618
5/12/2020,50847.00336,46659.71566
5/13/2020,50148.14226,46489.72609
5/14/2020,45659.70094,46326.87559
5/15/2020,55328.32025,46171.33475
5/16/2020,51214.38905,46023.26175
5/17/2020,51348.05286,45882.80206
5/18/2020,49878.3311,45750.08803
5/19/2020,49181.64348,45625.2386
5/20/2020,48494.41867,45508.35902
5/21/2020,37900.22536,45399.54059
5/22/2020,32239.53626,45298.86048
5/23/2020,37877.73648,45206.38151
5/24/2020,36439.86308,45122.15205
5/25/2020,34159.40424,45046.2059
5/26/2020,41227.69686,44978.56225
5/27/2020,50242.12829,44919.22564
5/28/2020,48298.1659,44868.18597
5/29/2020,50965.17172,44825.41855
5/30/2020,42033.34519,44790.88421
5/31/2020,39850.12699,44764.52941
6/1/2020,45887.65903,44746.28639
6/2/2020,46230.1928,44736.07342
6/3/2020,49765.92321,44733.79494
6/4/2020,50108.93921,44739.34195
6/5/2020,48951.62557,44752.5922
6/6/2020,38559.91181,44773.4106
6/7/2020,38963.44037,44801.64956
6/8/2020,45097.06174,44837.14941
6/9/2020,44385.10551,44879.7388
6/10/2020,47764.4747,44929.23518
6/11/2020,55329.62736,44985.44528
6/12/2020,54490.88014,45048.16563
6/13/2020,48977.30513,45117.18307
6/14/2020,39344.96577,45192.27536
6/15/2020,41657.85082,45273.2117
6/16/2020,46594.12696,45359.75338
6/17/2020,45949.61543,45451.65437
6/18/2020,52025.61799,45548.66198
6/19/2020,48523.09967,45650.51745
6/20/2020,45885.95713,45756.95671
6/21/2020,49417.81803,45867.71097
6/22/2020,52719.8504,45982.50741
6/23/2020,52565.99055,46101.06993
6/24/2020,52808.74601,46223.11976
6/25/2020,55945.83818,46348.37622
6/26/2020,48942.32316,46476.55739
6/27/2020,44913.3037,46607.3808
6/28/2020,43387.8248,46740.56415
6/29/2020,45399.14773,46875.82596
6/30/2020,41507.49316,47012.8863
7/1/2020,37701.26254,47151.46743
7/2/2020,37645.95898,47291.29447
7/3/2020,51210.6123,47432.09607
7/4/2020,46896.75005,47573.60501
7/5/2020,47748.72107,47715.55888
7/6/2020,53088.2977,47857.70062
7/7/2020,44010.01561,47999.77917
7/8/2020,43514.74735,48141.54999
7/9/2020,50501.34473,48282.77562
7/10/2020,45107.34858,48423.2262
7/11/2020,42415.56303,48562.67999
7/12/2020,41002.85293,48700.9238
7/13/2020,50356.10883,48837.75346
7/14/2020,52611.83937,48972.97424
7/15/2020,54494.95461,49106.4012
7/16/2020,51394.59199,49237.85962
7/17/2020,47787.62064,49367.18524
7/18/2020,43426.97384,49494.22461
7/19/2020,48137.60618,49618.83534
7/20/2020,56171.81899,49740.88632
7/21/2020,51865.23174,49860.2579
7/22/2020,55648.16743,49976.84212
7/23/2020,53480.9756,50090.54274
7/24/2020,47564.65663,50201.27541
7/25/2020,51322.13707,50308.96769
7/26/2020,52673.9346,50413.55908
7/27/2020,49749.56471,50515.00105
7/28/2020,45981.42032,50613.25692
7/29/2020,47914.33723,50708.30185
7/30/2020,53506.59999,50800.1227
7/31/2020,52076.8398,50888.71789
8/1/2020,44995.87524,50974.09723
8/2/2020,43852.65609,51056.28171
8/3/2020,44277.52881,51135.30327
8/4/2020,53535.63622,51211.20451
8/5/2020,51821.55714,51284.03842
8/6/2020,50323.50564,51353.86804
8/7/2020,39792,51420.76612
8/8/2020,41112.74776,51484.81472
8/9/2020,46152.21813,51546.10486
8/10/2020,48365.38819,51604.73603
8/11/2020,54693.47532,51660.81578
8/12/2020,50352.93001,51714.45927
8/13/2020,52144.46735,51765.78875
8/14/2020,55135.1165,51814.93306
8/15/2020,53275.22505,51862.02714
8/16/2020,55699.83326,51907.21147
8/17/2020,58878.09121,51950.63154
8/18/2020,57061.96346,51992.43729
8/19/2020,53879.53731,52032.78252
8/20/2020,51856.92805,52071.82437
8/21/2020,55598.60864,52109.72268
8/22/2020,43103.26269,52146.63945
8/23/2020,52731.15147,52182.73824
8/24/2020,53952.55881,52218.18356
8/25/2020,55979.29505,52253.14032
8/26/2020,60293.70897,52287.77325
8/27/2020,58581.23793,52322.24627
8/28/2020,56471.22094,52356.72196
8/29/2020,45817.94494,52391.361
8/30/2020,46482.03983,52426.32158
8/31/2020,50621.80992,52461.75887
9/1/2020,46990.95465,52497.82451
9/2/2020,50793.1804,52534.66605
9/3/2020,60892.62854,52572.42648
9/4/2020,60818.69245,52611.2437
9/5/2020,52199.3081,52651.25013
9/6/2020,56227.24788,52692.57216
9/7/2020,50057.14198,52735.32981
9/8/2020,55493.34723,52779.63624
9/9/2020,58255.81054,52825.59745
9/10/2020,56261.30265,52873.31185
9/11/2020,54009.6902,52922.86995
9/12/2020,52134.23232,52974.35406
9/13/2020,54564.04553,53027.83799
9/14/2020,60688.46833,53083.38678
9/15/2020,58054.91442,53141.05651
9/16/2020,60686.80198,53200.89406
9/17/2020,60496.93134,53262.93694
9/18/2020,55198.64875,53327.21317
9/19/2020,55332.63547,53393.74116
9/20/2020,53547.13257,53462.52958
9/21/2020,55574.10403,53533.57736
9/22/2020,61741.85273,53606.87366
9/23/2020,51236.04796,53682.39782
9/24/2020,44739.11723,53760.11943
9/25/2020,46447.51394,53839.99842
9/26/2020,40408.6552,53921.98508
9/27/2020,47972.32842,54006.02024
9/28/2020,47107.89351,54092.03537
9/29/2020,54420.58266,54179.9528
9/30/2020,63831.23443,54269.68587
10/1/2020,61445.78919,54361.1392
10/2/2020,60796.041,54454.20891
10/3/2020,46912.33715,54548.78291
10/4/2020,37437.13732,54644.7412
10/5/2020,45512.85422,54741.95618
10/6/2020,41349.86426,54840.29299
10/7/2020,46989.20491,54939.6099
10/8/2020,40458.79609,55039.75865
10/9/2020,47966.5825,55140.58488
10/10/2020,43264.44339,55241.92852
10/11/2020,42015.95764,55343.62427
10/12/2020,51397.26265,55445.50197
10/13/2020,52754.15652,55547.38711
10/14/2020,59351.3545,55649.10129
10/15/2020,63361.52177,55750.46268
10/16/2020,57537.49037,55851.28651
10/17/2020,59367.71726,55951.38558
10/18/2020,68723.05369,56050.57074
10/19/2020,65270.05869,56148.65139
10/20/2020,65076.67254,56245.43599
10/21/2020,63288.85692,56340.73255
10/22/2020,67513.54856,56434.34917
10/23/2020,66204.12137,56526.09447
10/24/2020,58347.96743,56615.77818
10/25/2020,58907.0404,56703.21153
10/26/2020,55811.67533,56788.20782
10/27/2020,56046.84749,56870.58286
10/28/2020,62363.12345,56950.15541
10/29/2020,63288.55611,57026.7477
10/30/2020,54826.02797,57100.18581
10/31/2020,61484.27505,57170.30015
11/1/2020,55318.32384,57236.92584
11/2/2020,55109.83999,57299.90314
11/3/2020,52919.85147,57359.07781
11/4/2020,51639.5244,57414.3015
11/5/2020,54161.85709,57465.43207
11/6/2020,61478.04323,57512.33393
11/7/2020,61010.99284,57554.87837
11/8/2020,56576.16816,57592.9438
11/9/2020,61399.67098,57626.41605
11/10/2020,56939.84288,57655.1886
11/11/2020,61238.73312,57679.16279
11/12/2020,56291.01978,57698.24803
11/13/2020,60841.62305,57712.36196
11/14/2020,63840.60011,57721.43057
11/15/2020,59643.42451,57725.38839
11/16/2020,63246.50744,57724.1785
11/17/2020,51194.62447,57717.75266
11/18/2020,53028.25364,57706.07134
11/19/2020,63936.15863,57689.10372
11/20/2020,60376.89329,57666.82772
11/21/2020,56395.61732,57639.22994
11/22/2020,55732.81342,57606.30561
11/23/2020,61782.67637,57568.05852
11/24/2020,52406.98305,57524.50094
11/25/2020,53396.07999,57475.65344
11/26/2020,49599.94615,57421.54477
11/27/2020,55190.2684,57362.21172
11/28/2020,56707.62927,57297.69887
11/29/2020,56904.38213,57228.05843
11/30/2020,55835.37073,57153.34998
12/1/2020,64574.88776,57073.64021
12/2/2020,64564.72927,56989.00269
12/3/2020,60112.63158,56899.51756
12/4/2020,59855.27921,56805.27121
12/5/2020,52350.85496,56706.35601
12/6/2020,43188.57801,56602.86994
12/7/2020,47354.48705,56494.91629
12/8/2020,53358.07248,56382.60325
12/9/2020,50384.74097,56266.04361
12/10/2020,52564.20239,56145.35434
12/11/2020,57300.19181,56020.65624
12/12/2020,57438.0639,55892.07355
12/13/2020,57068.05784,55759.73356
12/14/2020,57268.56909,55623.76621
12/15/2020,51582.26237,55484.30371
12/16/2020,49912.1639,55341.48013
12/17/2020,58894.72724,55195.43103
12/18/2020,61714.03025,55046.29303
12/19/2020,50502.58475,54894.20348
12/20/2020,47370.32844,54739.30002
12/21/2020,57294.29158,54581.72022
12/22/2020,65025.45847,54421.60124
12/23/2020,61074.08453,54259.07944
12/24/2020,52168.34719,54094.29001
12/25/2020,59009.72627,53927.36669
12/26/2020,63276.8916,53758.4414
12/27/2020,69256.08191,53587.64392
12/28/2020,64084.94811,53415.1016
12/29/2020,60094.99866,53240.93912
12/30/2020,57698.83167,53065.27813
12/31/2020,53993.16473,52888.23708
1/1/2021,39045.8446,52709.93096
1/2/2021,45505.96586,52530.47108
1/3/2021,42788.8883,52349.96486
1/4/2021,46001.95533,52168.51572
1/5/2021,43698.77917,51986.22283
1/6/2021,44482.22561,51803.18108
1/7/2021,53149.03127,51619.48089
1/8/2021,48093.90723,51435.20815
1/9/2021,46936.65175,51250.44417
1/10/2021,43633.69851,51065.26563
1/11/2021,44159.18765,50879.74452
1/12/2021,48504.3568,50693.94821
1/13/2021,46150.2027,50507.9394
1/14/2021,46363.70352,50321.77623
1/15/2021,44964.26931,50135.51232
1/16/2021,45746.406,49949.19685
1/17/2021,41422.40117,49762.8747
1/18/2021,45418.38411,49576.58655
1/19/2021,44353.63816,49390.36909
1/20/2021,48288.68623,49204.25512
1/21/2021,50865.41794,49018.27381
1/22/2021,50883.24582,48832.45087
1/23/2021,47072.47705,48646.80879
1/24/2021,50572.3984,48461.36711
1/25/2021,53342.30537,48276.14266
1/26/2021,53612.96315,48091.14983
1/27/2021,53441.14385,47906.4009
1/28/2021,54867.23424,47721.9063
1/29/2021,54501.80697,47537.67496
1/30/2021,48896.80371,47353.71463
1/31/2021,44905.64895,47170.0322
2/1/2021,47398.23459,46986.63406
2/2/2021,45179.02327,46803.52647
2/3/2021,41523.53963,46620.71586
2/4/2021,38416.94566,46438.20925
2/5/2021,47849.36268,46256.01457
2/6/2021,55690.24961,46074.14107
2/7/2021,55163.71006,45892.59962
2/8/2021,54365.39426,45711.40312
2/9/2021,55445.67858,45530.56684
2/10/2021,57890.58859,45350.10879
2/11/2021,54245.77816,45170.05003
2/12/2021,54851.60211,44990.41504
2/13/2021,55856.87192,44811.23203
2/14/2021,56764.77317,44632.53328
2/15/2021,55346.373,44454.35542
2/16/2021,49709.20121,44276.73974
2/17/2021,43866.04265,44099.73247
2/18/2021,49343.3229,43923.38501
2/19/2021,48241.51,43747.75424
2/20/2021,41147.55439,43572.90265
2/21/2021,43901.41107,43398.89865
2/22/2021,47691.80283,43225.81666
2/23/2021,48111.23551,43053.73733
2/24/2021,37522.99103,42882.74767
2/25/2021,35995.60201,42712.94115
2/26/2021,36188.47146,42544.41781
2/27/2021,38953.03097,42377.28428
2/28/2021,34536.63669,42211.6539
3/1/2021,33187.90813,42047.64665
3/2/2021,31456.59635,41885.38917
3/3/2021,34514.10081,41725.01471
3/4/2021,39943.67396,41566.66306
3/5/2021,34757.00589,41410.48046
3/6/2021,37968.43237,41256.61943
3/7/2021,37551.32735,41105.23867
3/8/2021,40255.08839,40956.5028
3/9/2021,42324.02732,40810.58222
3/10/2021,41409.40359,40667.65279
3/11/2021,35913.91622,40527.89561
3/12/2021,37632.24607,40391.4967
3/13/2021,37109.02948,40258.64665
3/14/2021,32937.70798,40129.54029
3/15/2021,35499.95513,40004.37628
3/16/2021,36640.63158,39883.35674
3/17/2021,35712.38485,39766.68677
3/18/2021,38455.62066,39654.57402
3/19/2021,29828.49113,39547.22818
3/20/2021,26377.5099,39444.86052
3/21/2021,27174.51892,39347.68332
3/22/2021,32806.9147,39255.90936
3/23/2021,38984.71372,39169.75133
3/24/2021,39462.13677,39089.42128
3/25/2021,40514.53161,39015.13
3/26/2021,39665.3983,38947.08642
3/27/2021,32529.14694,38885.49699
3/28/2021,31244.97632,38830.56507
3/29/2021,32646.01867,38782.49026
3/30/2021,39450.31131,38741.46774
3/31/2021,39004.36501,38707.6877
4/1/2021,38672.03846,38681.33456
4/2/2021,41777.89615,38662.58644
4/3/2021,40975.83367,38651.61442
4/4/2021,43250.14768,38648.58191
4/5/2021,41152.07294,38653.64401
4/6/2021,42626.80468,38666.94684
4/7/2021,37669.6308,38688.62696
4/8/2021,33158.85559,38718.81068
4/9/2021,37454.71358,38757.61349
4/10/2021,40723.55188,38805.13944
4/11/2021,45809.34489,38861.48056
4/12/2021,46755.03736,38926.71633
4/13/2021,48337.52254,39000.91307
4/14/2021,46683.15604,39084.12348
4/15/2021,46898.23353,39176.38611
4/16/2021,47256.4903,39277.72487
4/17/2021,44161.74094,39388.14863
4/18/2021,44234.99697,39507.65076
4/19/2021,43358.9173,39636.20875
4/20/2021,46068.76198,39773.78388
4/21/2021,44279.87857,39920.32085
4/22/2021,44231.80572,40075.74754
4/23/2021,44712.71979,40239.97472
4/24/2021,45925.16392,40412.89586
4/25/2021,46674.96336,40594.38693
4/26/2021,40828.58116,40784.30629
4/27/2021,41300.7964,40982.49456
4/28/2021,44026.95437,41188.77459
4/29/2021,41536.94452,41402.95142
4/30/2021,38666.57277,41624.81233
5/1/2021,40918.66404,41854.12691
5/2/2021,42284.53911,42090.64716
5/3/2021,44856.49906,42334.10765
5/4/2021,50716.66699,42584.22571
5/5/2021,51716.86547,42840.70172
5/6/2021,47864.33985,43103.21935
5/7/2021,44836.33035,43371.44591
5/8/2021,46850.59855,43645.03272
5/9/2021,46912.74854,43923.61555
5/10/2021,48350.85667,44206.81505
5/11/2021,51997.39939,44494.23728
5/12/2021,50207.59811,44785.47424
5/13/2021,48876.9291,45080.10444
5/14/2021,49701.49426,45377.69357
5/15/2021,49605.66791,45677.79509
5/16/2021,45890.45678,45979.95099
5/17/2021,44208.05474,46283.69249
5/18/2021,41865.02023,46588.54084
5/19/2021,39278.14248,46894.00805
5/20/2021,40287.19608,47199.59781
5/21/2021,40843.70552,47504.80627
5/22/2021,33773.97472,47809.12298
5/23/2021,33867.62966,48112.03179
5/24/2021,30003.1465,48413.01176
5/25/2021,32343.26165,48711.53814
5/26/2021,31381.53944,49007.08335
5/27/2021,38347.70731,49299.11795
5/28/2021,38574.95754,49587.11167
5/29/2021,42320.91512,49870.53444
5/30/2021,46150.75956,50148.85736
5/31/2021,48458.89797,50421.55384
6/1/2021,50442.13496,50688.10053
6/2/2021,52747.76045,50947.97846
6/3/2021,54530.00917,51200.67404
6/4/2021,55427.12405,51445.68011
6/5/2021,45832.13214,51682.49701
6/6/2021,44620.45382,51910.63357
6/7/2021,48355.07584,52129.60817
6/8/2021,56475.35574,52338.94974
6/9/2021,59554.49679,52538.19875
6/10/2021,56760.8309,52726.90823
6/11/2021,44299.83317,52904.64466
6/12/2021,40832.98234,53070.98901
6/13/2021,47196.51421,53225.53757
6/14/2021,55591.11886,53367.90289
6/15/2021,58537.36993,53497.71463
6/16/2021,50869.38733,53614.6204
6/17/2021,54387.5044,53718.28655
6/18/2021,56647.1298,53808.39894
6/19/2021,51790.46223,53884.66369
6/20/2021,53789.51989,53946.80783
6/21/2021,58853.84112,53994.57999
6/22/2021,58022.30171,54027.75101
6/23/2021,56434.66913,54046.11449
6/24/2021,57338.20523,54049.4873
6/25/2021,60513.25281,54037.71011
6/26/2021,61578.00797,54010.64775
6/27/2021,62486.18181,53968.18966
6/28/2021,64900.90781,53910.25018
6/29/2021,65567.98281,53836.76885
6/30/2021,62004.71436,53747.71062
7/1/2021,58097.00892,53643.06607
7/2/2021,58845.73002,53522.85151
7/3/2021,54082.76131,53387.10906
7/4/2021,52361.37553,53235.90668
7/5/2021,52232.38476,53069.33813
7/6/2021,45189.47193,52887.52291
7/7/2021,48280.35652,52690.60612
7/8/2021,59236.3319,52478.75825
7/9/2021,61788.19156,52252.17497
7/10/2021,56196.07426,52011.07683
7/11/2021,55980.89903,51755.70893
7/12/2021,62402.97983,51486.34051
7/13/2021,61682.8248,51203.26455
7/14/2021,63571.97712,50906.79722
7/15/2021,62296.92392,50597.27743
7/16/2021,59605.6871,50275.06618
7/17/2021,58496.7856,49940.54598
7/18/2021,52904.45494,49594.12014
7/19/2021,53643.53546,49236.21214
7/20/2021,52205.19046,48867.26481
7/21/2021,48080.1202,48487.73956
7/22/2021,38372.07542,48098.1156
7/23/2021,40664.32294,47698.88905
7/24/2021,37362.17624,47290.57205
7/25/2021,36088.33199,46873.69187
7/26/2021,37542.14733,46448.78994
7/27/2021,35931.01813,46016.4209
7/28/2021,44001.08664,45577.1516
7/29/2021,47883.83678,45131.56006
7/30/2021,40705.03331,44680.23448
7/31/2021,36911.14406,44223.77216
8/1/2021,35415.4729,43762.77842
8/2/2021,38022.60599,43297.86558
8/3/2021,39956.42931,42829.65181
8/4/2021,38443.77652,42358.76005
8/5/2021,39562.62869,41885.81696
8/6/2021,33956.58901,41411.45174
8/7/2021,24120.57579,40936.29511
8/8/2021,34324.48927,40460.97813
8/9/2021,34388.44203,39986.13116
8/10/2021,31928.79506,39512.38278
